Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2012,1,1,21,0,58,931,460,58,931,460,0,-11,64.42,0,0.198,1.1,22.29,9,910,N/A
2012,1,1,21,30,54,893,387,54,893,387,0,-11,68.11,0,0.198,1,22.29,9,910,N/A
2012,1,1,22,0,49,835,303,49,835,303,0,-10,72.31,0,0.198,0.9,23.45,9,910,N/A
2012,1,1,22,30,42,752,212,42,752,212,0,-10,76.95,0,0.198,0.7,25.09,8,910,N/A
2012,1,1,23,0,33,615,119,33,615,119,0,-8,81.93,0,0.198,0.6,32.53,7,910,N/A
2012,1,1,23,30,17,366,35,17,366,35,0,-8,87.2,0,0.198,0.7,34.85,6,910,N/A
2012,1,2,0,0,0,0,0,0,0,0,0,-9,92.72,0,0.198,0.9,33.7,5,910,N/A
2012,1,2,0,30,0,0,0,0,0,0,0,-9,98.42,0,0.198,1,36.14,4,920,N/A
2012,1,2,1,0,0,0,0,0,0,0,0,-9,104.28,0,0.198,1.1,36.49,4,920,N/A
2012,1,2,1,30,0,0,0,0,0,0,0,-9,110.26,0,0.198,1.2,39.16,3,920,N/A
2012,1,2,2,0,0,0,0,0,0,0,0,-9,116.35,0,0.198,1.3,42.82,2,920,N/A
2012,1,2,2,30,0,0,0,0,0,0,0,-9,122.5,0,0.198,1.3,46,1,920,N/A
2012,1,2,3,0,0,0,0,0,0,0,0,-9,128.71,0,0.198,1.4,46.28,1,920,N/A
2012,1,2,3,30,0,0,0,0,0,0,0,-9,134.95,0,0.198,1.4,49.75,0,920,N/A
2012,1,2,4,0,0,0,0,0,0,0,0,-9,141.19,0,0.198,1.4,49.77,0,920,N/A
2012,1,2,4,30,0,0,0,0,0,0,0,-9,147.38,0,0.198,1.3,49.78,0,920,N/A
2012,1,2,5,0,0,0,0,0,0,0,0,-9,153.47,0,0.198,1.3,49.61,0,920,N/A
2012,1,2,5,30,0,0,0,0,0,0,0,-9,159.3,0,0.198,1.3,49.62,0,920,N/A
2012,1,2,6,0,0,0,0,0,0,0,0,-9,164.56,0,0.198,1.3,49.21,0,920,N/A
2012,1,2,6,30,0,0,0,0,0,0,0,-9,168.39,0,0.198,1.2,49.22,0,920,N/A
2012,1,2,7,0,0,0,0,0,0,0,0,-9,169.16,0,0.198,1.2,48.55,0,920,N/A
2012,1,2,7,30,0,0,0,0,0,0,0,-9,166.33,0,0.198,1,48.56,0,920,N/A
2012,1,2,8,0,0,0,0,0,0,0,0,-9,161.48,0,0.198,0.8,48.31,0,920,N/A
2012,1,2,8,30,0,0,0,0,0,0,0,-9,155.82,0,0.198,0.7,48.32,0,920,N/A
2012,1,2,9,0,0,0,0,0,0,0,0,-9,149.82,0,0.198,0.7,48.41,0,920,N/A
2012,1,2,9,30,0,0,0,0,0,0,0,-9,143.65,0,0.198,0.8,48.41,0,920,N/A
2012,1,2,10,0,0,0,0,0,0,0,0,-9,137.43,0,0.198,0.9,52.47,-1,920,N/A
2012,1,2,10,30,0,0,0,0,0,0,0,-9,131.18,0,0.198,1,52.48,-1,920,N/A
2012,1,2,11,0,0,0,0,0,0,0,0,-9,124.96,0,0.198,1.2,56.9,-2,920,N/A
2012,1,2,11,30,0,0,0,0,0,0,0,-9,118.77,0,0.198,1.2,56.91,-2,920,N/A
2012,1,2,12,0,0,0,0,0,0,0,0,-9,112.65,0,0.198,1.3,61.8,-3,920,N/A
2012,1,2,12,30,0,0,0,0,0,0,0,-9,106.62,0,0.198,1.3,61.81,-3,920,N/A
2012,1,2,13,0,0,0,0,0,0,0,0,-9,100.71,0,0.198,1.3,62.5,-3,920,N/A
2012,1,2,13,30,0,0,0,0,0,0,0,-9,94.94,0,0.198,1.5,58.06,-2,920,N/A
2012,1,2,14,0,0,0,0,0,0,0,0,-8,89.34,0,0.198,1.8,56.49,-1,920,N/A
2012,1,2,14,30,35,216,58,28,525,83,4,-8,83.96,0,0.198,2.2,52.55,0,920,N/A
2012,1,2,15,0,41,693,175,41,693,175,1,-8,78.85,0,0.198,2.7,49.54,1,920,N/A
2012,1,2,15,30,49,794,267,49,794,267,1,-8,74.06,0,0.198,2.5,46.13,2,920,N/A
2012,1,2,16,0,56,856,353,56,856,353,1,-8,69.67,0,0.198,2.3,39.72,4,920,N/A
2012,1,2,16,30,61,901,431,61,901,431,1,-8,65.76,0,0.198,2,37.03,5,920,N/A
2012,1,2,17,0,64,930,495,64,930,495,0,-8,62.42,0,0.198,1.8,34.42,6,920,N/A
2012,1,2,17,30,67,951,547,67,951,547,0,-8,59.74,0,0.198,1.8,32.11,7,920,N/A
2012,1,2,18,0,71,960,582,71,960,582,0,-8,57.82,0,0.198,1.9,29.43,8,920,N/A
2012,1,2,18,30,71,968,602,71,968,602,0,-8,56.75,0,0.198,2.1,29.41,8,920,N/A
2012,1,2,19,0,71,970,606,71,970,606,0,-8,56.56,0,0.198,2.4,27.16,9,920,N/A
2012,1,2,19,30,71,965,593,71,965,593,0,-8,57.27,0,0.198,2.5,27.14,9,920,N/A
2012,1,2,20,0,69,956,564,69,956,564,0,-9,58.84,0,0.198,2.6,25.18,10,920,N/A
2012,1,2,20,30,67,938,519,67,938,519,0,-9,61.21,0,0.198,2.6,25.17,10,920,N/A
2012,1,2,21,0,65,908,459,65,908,459,0,-9,64.29,0,0.198,2.7,25.17,10,920,N/A
2012,1,2,21,30,60,869,387,60,869,387,0,-9,67.98,0,0.198,2.4,26.91,9,920,N/A
2012,1,2,22,0,54,815,304,54,815,304,0,-8,72.18,0,0.198,2.1,29.08,9,920,N/A
2012,1,2,22,30,46,730,213,46,730,213,0,-8,76.81,0,0.198,1.6,33.3,7,920,N/A
2012,1,2,23,0,35,594,120,35,594,120,0,-5,81.79,0,0.198,1.2,45.69,5,920,N/A
2012,1,2,23,30,18,341,36,18,341,36,0,-5,87.07,0,0.198,1.2,48.98,4,910,N/A
2012,1,3,0,0,0,0,0,0,0,0,0,-7,92.58,0,0.198,1.4,46.97,3,910,N/A
2012,1,3,0,30,0,0,0,0,0,0,0,-7,98.28,0,0.198,1.5,50.41,2,910,N/A
2012,1,3,1,0,0,0,0,0,0,0,0,-7,104.14,0,0.198,1.6,48.86,2,910,N/A
2012,1,3,1,30,0,0,0,0,0,0,0,-7,110.12,0,0.198,1.7,52.47,1,910,N/A
2012,1,3,2,0,0,0,0,0,0,0,0,-8,116.21,0,0.198,1.9,50.88,1,910,N/A
2012,1,3,2,30,0,0,0,0,0,0,0,-8,122.37,0,0.198,2,50.87,1,910,N/A
2012,1,3,3,0,0,0,0,0,0,0,0,-8,128.58,0,0.198,2.1,49.49,1,910,N/A
2012,1,3,3,30,0,0,0,0,0,0,0,-8,134.82,0,0.198,2.2,53.18,0,910,N/A
2012,1,3,4,0,0,0,0,0,0,0,0,-8,141.05,0,0.198,2.3,52.03,0,910,N/A
2012,1,3,4,30,0,0,0,0,0,0,0,-8,147.25,0,0.198,2.3,52.02,0,910,N/A
2012,1,3,5,0,0,0,0,0,0,0,0,-8,153.33,0,0.198,2.4,51.17,0,910,N/A
2012,1,3,5,30,0,0,0,0,0,0,0,-8,159.16,0,0.198,2.4,51.16,0,910,N/A
2012,1,3,6,0,0,0,0,0,0,0,0,-9,164.42,0,0.198,2.5,50.54,0,910,N/A
2012,1,3,6,30,0,0,0,0,0,0,0,-9,168.27,0,0.198,2.5,50.52,0,910,N/A
2012,1,3,7,0,0,0,0,0,0,0,0,-9,169.09,0,0.198,2.6,50.08,0,910,N/A
2012,1,3,7,30,0,0,0,0,0,0,0,-9,166.32,0,0.198,2.7,50.07,0,910,N/A
2012,1,3,8,0,0,0,0,0,0,0,0,-9,161.51,0,0.198,2.8,49.9,0,910,N/A
2012,1,3,8,30,0,0,0,0,0,0,0,-9,155.87,0,0.198,2.8,49.88,0,910,N/A
2012,1,3,9,0,0,0,0,0,0,0,0,-9,149.87,0,0.198,2.9,53.92,-1,910,N/A
2012,1,3,9,30,0,0,0,0,0,0,0,-9,143.71,0,0.198,3,53.89,-1,910,N/A
2012,1,3,10,0,0,0,0,0,0,0,0,-8,137.49,0,0.198,3.1,54.62,-1,910,N/A
2012,1,3,10,30,0,0,0,0,0,0,0,-9,131.24,0,0.198,3.1,54.6,-1,910,N/A
2012,1,3,11,0,0,0,0,0,0,0,0,-8,125.01,0,0.198,3.2,55.6,-1,910,N/A
2012,1,3,11,30,0,0,0,0,0,0,0,-8,118.83,0,0.198,3.3,55.59,-1,910,N/A
2012,1,3,12,0,0,0,0,0,0,0,0,-8,112.71,0,0.198,3.4,56.69,-1,910,N/A
2012,1,3,12,30,0,0,0,0,0,0,0,-8,106.67,0,0.198,3.5,56.67,-1,910,N/A
2012,1,3,13,0,0,0,0,0,0,0,0,-8,100.75,0,0.198,3.6,62.09,-2,910,N/A
2012,1,3,13,30,0,0,0,0,0,0,0,-8,94.97,0,0.198,4,57.68,-1,910,N/A
2012,1,3,14,0,0,0,0,0,0,0,0,-8,89.37,0,0.198,4.4,54.76,0,910,N/A
2012,1,3,14,30,35,229,59,28,538,84,4,-8,83.98,0,0.198,4.4,50.94,1,910,N/A
2012,1,3,15,0,40,711,178,40,711,178,0,-7,78.86,0,0.198,4.5,48.79,2,910,N/A
2012,1,3,15,30,49,811,271,49,811,271,1,-7,74.07,0,0.198,4.3,42.34,3,910,N/A
2012,1,3,16,0,55,876,359,55,876,359,1,-7,69.66,0,0.198,4.1,38.71,5,910,N/A
2012,1,3,16,30,59,919,437,59,919,437,0,-7,65.74,0,0.198,4.7,33.74,7,910,N/A
2012,1,3,17,0,63,949,503,63,949,503,0,-6,62.38,0,0.198,5.4,29.83,10,910,N/A
2012,1,3,17,30,65,969,554,65,969,554,0,-6,59.69,0,0.198,5.6,27.89,11,910,N/A
2012,1,3,18,0,68,979,590,68,979,590,0,-6,57.76,0,0.198,5.9,24.66,13,900,N/A
2012,1,3,18,30,69,986,610,69,986,610,0,-6,56.66,0,0.198,5.9,23.09,14,900,N/A
2012,1,3,19,0,70,983,613,70,983,613,0,-6,56.46,0,0.198,6,20.45,15,900,N/A
2012,1,3,19,30,69,978,600,69,978,600,0,-6,57.16,0,0.198,5.9,20.44,16,900,N/A
2012,1,3,20,0,70,963,570,70,963,570,0,-6,58.72,0,0.198,5.9,19.26,17,900,N/A
2012,1,3,20,30,67,945,524,67,945,524,0,-6,61.08,0,0.198,5.7,19.25,17,900,N/A
2012,1,3,21,0,57,939,467,57,939,467,0,-6,64.15,0,0.198,5.6,19.51,17,900,N/A
2012,1,3,21,30,54,902,394,54,902,394,0,-6,67.84,0,0.198,4.6,20.79,16,900,N/A
2012,1,3,22,0,49,846,310,49,846,310,0,-4,72.04,0,0.198,3.6,23.86,16,900,N/A
2012,1,3,22,30,43,765,219,43,765,219,0,-4,76.67,0,0.198,3,28.94,13,900,N/A
2012,1,3,23,0,33,628,125,33,628,125,0,-3,81.65,0,0.198,2.4,37.83,10,900,N/A
2012,1,3,23,30,18,382,38,18,382,38,0,-3,86.92,0,0.198,2.5,40.45,9,900,N/A
2012,1,4,0,0,0,0,0,0,0,0,0,-4,92.44,0,0.198,2.8,41.25,8,900,N/A
2012,1,4,0,30,0,0,0,0,0,0,0,-4,98.14,0,0.198,2.9,41.25,8,900,N/A
2012,1,4,1,0,0,0,0,0,0,0,4,-4,104,0,0.198,3.1,41.21,8,900,N/A
2012,1,4,1,30,0,0,0,0,0,0,4,-4,109.99,0,0.198,3.2,44.11,7,900,N/A
2012,1,4,2,0,0,0,0,0,0,0,0,-4,116.07,0,0.198,3.3,44.48,7,900,N/A
2012,1,4,2,30,0,0,0,0,0,0,4,-4,122.23,0,0.198,3.3,47.64,6,900,N/A
2012,1,4,3,0,0,0,0,0,0,0,1,-4,128.44,0,0.198,3.3,47.55,6,900,N/A
2012,1,4,3,30,0,0,0,0,0,0,4,-4,134.68,0,0.198,3.3,50.96,5,900,N/A
2012,1,4,4,0,0,0,0,0,0,0,7,-4,140.92,0,0.198,3.3,49.68,5,900,N/A
2012,1,4,4,30,0,0,0,0,0,0,7,-4,147.11,0,0.198,3.2,53.28,4,900,N/A
2012,1,4,5,0,0,0,0,0,0,0,7,-5,153.19,0,0.198,3.2,51.73,4,900,N/A
2012,1,4,5,30,0,0,0,0,0,0,7,-5,159.02,0,0.198,3.3,51.73,4,900,N/A
2012,1,4,6,0,0,0,0,0,0,0,4,-5,164.27,0,0.198,3.4,51.72,4,900,N/A
2012,1,4,6,30,0,0,0,0,0,0,8,-5,168.14,0,0.198,3.5,51.73,4,900,N/A
2012,1,4,7,0,0,0,0,0,0,0,7,-4,169.01,0,0.198,3.7,52.82,4,900,N/A
2012,1,4,7,30,0,0,0,0,0,0,7,-4,166.3,0,0.198,4,52.85,4,900,N/A
2012,1,4,8,0,0,0,0,0,0,0,7,-4,161.53,0,0.198,4.4,50.79,5,900,N/A
2012,1,4,8,30,0,0,0,0,0,0,7,-4,155.9,0,0.198,4.4,50.8,5,900,N/A
2012,1,4,9,0,0,0,0,0,0,0,8,-3,149.92,0,0.198,4.4,52.37,5,900,N/A
2012,1,4,9,30,0,0,0,0,0,0,7,-3,143.76,0,0.198,4.5,52.38,5,900,N/A
2012,1,4,10,0,0,0,0,0,0,0,6,-3,137.54,0,0.198,4.6,50.45,5,900,N/A
2012,1,4,10,30,0,0,0,0,0,0,7,-3,131.29,0,0.198,4.8,54.09,5,900,N/A
2012,1,4,11,0,0,0,0,0,0,0,6,-3,125.07,0,0.198,5.1,55.32,5,910,N/A
2012,1,4,11,30,0,0,0,0,0,0,6,-3,118.88,0,0.198,5.1,59.37,4,910,N/A
2012,1,4,12,0,0,0,0,0,0,0,7,-3,112.75,0,0.198,5.2,59.31,4,910,N/A
2012,1,4,12,30,0,0,0,0,0,0,8,-3,106.71,0,0.198,5.1,63.68,3,910,N/A
2012,1,4,13,0,0,0,0,0,0,0,7,-3,100.79,0,0.198,5.1,62.26,3,910,N/A
2012,1,4,13,30,0,0,0,0,0,0,4,-3,95,0,0.198,5.3,62.3,3,910,N/A
2012,1,4,14,0,0,0,0,0,0,0,4,-3,89.39,0,0.198,5.5,57.05,4,910,N/A
2012,1,4,14,30,35,235,59,29,480,80,4,-3,84,0,0.198,5.6,53.24,5,910,N/A
2012,1,4,15,0,66,290,122,45,646,169,3,-3,78.87,0,0.198,5.7,50.03,6,910,N/A
2012,1,4,15,30,97,340,191,54,753,261,7,-3,74.06,0,0.198,6.1,46.73,7,910,N/A
2012,1,4,16,0,146,205,217,62,820,347,7,-3,69.65,0,0.198,6.6,40.21,9,910,N/A
2012,1,4,16,30,154,395,317,67,868,424,8,-3,65.71,0,0.198,6.4,37.6,10,910,N/A
2012,1,4,17,0,184,393,366,70,905,490,2,-4,62.33,4,0.198,6.3,33.9,11,910,N/A
2012,1,4,17,30,73,928,543,73,928,543,0,-4,59.63,0,0.198,6,31.72,12,910,N/A
2012,1,4,18,0,75,943,579,75,943,579,0,-5,57.68,0,0.198,5.8,26.1,14,910,N/A
2012,1,4,18,30,76,952,601,76,952,601,0,-5,56.57,0,0.198,5.4,26.09,14,910,N/A
2012,1,4,19,0,75,961,607,75,961,607,0,-5,56.36,0,0.198,5.1,23.03,15,910,N/A
2012,1,4,19,30,74,959,596,74,959,596,0,-5,57.04,0,0.198,4.8,23.02,15,910,N/A
2012,1,4,20,0,71,956,569,71,956,569,0,-6,58.59,0,0.198,4.5,22.24,15,910,N/A
2012,1,4,20,30,68,942,526,68,942,526,0,-6,60.95,0,0.198,4.2,22.24,15,910,N/A
2012,1,4,21,0,64,923,468,64,923,468,0,-6,64.01,0,0.198,4,21.79,15,910,N/A
2012,1,4,21,30,60,888,397,60,888,397,0,-6,67.69,0,0.198,3.2,23.24,14,910,N/A
2012,1,4,22,0,53,842,315,53,842,315,0,-4,71.89,0,0.198,2.4,26.96,14,910,N/A
2012,1,4,22,30,46,763,224,46,763,224,0,-4,76.52,0,0.198,1.9,32.81,11,910,N/A
2012,1,4,23,0,35,640,129,35,640,129,0,-3,81.5,0,0.198,1.4,41.63,9,910,N/A
2012,1,4,23,30,19,399,41,19,399,41,0,-3,86.78,0,0.198,1.4,44.54,8,910,N/A
2012,1,5,0,0,0,0,0,0,0,0,0,-5,92.29,0,0.198,1.5,41.96,7,910,N/A
2012,1,5,0,30,0,0,0,0,0,0,0,-5,98,0,0.198,1.4,41.97,7,910,N/A
2012,1,5,1,0,0,0,0,0,0,0,0,-5,103.86,0,0.198,1.4,40.47,7,910,N/A
2012,1,5,1,30,0,0,0,0,0,0,0,-5,109.84,0,0.198,1.3,40.47,7,910,N/A
2012,1,5,2,0,0,0,0,0,0,0,0,-5,115.93,0,0.198,1.3,39.15,7,910,N/A
2012,1,5,2,30,0,0,0,0,0,0,0,-5,122.09,0,0.198,1.1,39.15,7,910,N/A
2012,1,5,3,0,0,0,0,0,0,0,0,-6,128.3,0,0.198,1,38.07,7,910,N/A
2012,1,5,3,30,0,0,0,0,0,0,0,-6,134.54,0,0.198,0.8,38.06,7,910,N/A
2012,1,5,4,0,0,0,0,0,0,0,0,-6,140.78,0,0.198,0.6,37.22,7,910,N/A
2012,1,5,4,30,0,0,0,0,0,0,0,-6,146.97,0,0.198,0.6,39.86,6,910,N/A
2012,1,5,5,0,0,0,0,0,0,0,0,-6,153.05,0,0.198,0.7,39.23,6,910,N/A
2012,1,5,5,30,0,0,0,0,0,0,0,-6,158.87,0,0.198,0.9,42.04,5,910,N/A
2012,1,5,6,0,0,0,0,0,0,0,0,-6,164.13,0,0.198,1.1,44.79,4,910,N/A
2012,1,5,6,30,0,0,0,0,0,0,0,-6,168,0,0.198,1.2,48.05,3,910,N/A
2012,1,5,7,0,0,0,0,0,0,0,0,-6,168.92,0,0.198,1.4,48.03,3,910,N/A
2012,1,5,7,30,0,0,0,0,0,0,0,-6,166.28,0,0.198,1.5,51.56,2,910,N/A
2012,1,5,8,0,0,0,0,0,0,0,0,-6,161.54,0,0.198,1.6,55.47,1,910,N/A
2012,1,5,8,30,0,0,0,0,0,0,0,-6,155.94,0,0.198,1.6,59.6,0,910,N/A
2012,1,5,9,0,0,0,0,0,0,0,0,-6,149.96,0,0.198,1.6,59.76,0,910,N/A
2012,1,5,9,30,0,0,0,0,0,0,0,-6,143.81,0,0.198,1.6,59.74,0,910,N/A
2012,1,5,10,0,0,0,0,0,0,0,0,-6,137.59,0,0.198,1.7,59.85,0,910,N/A
2012,1,5,10,30,0,0,0,0,0,0,0,-6,131.34,0,0.198,1.7,59.83,0,910,N/A
2012,1,5,11,0,0,0,0,0,0,0,0,-6,125.11,0,0.198,1.8,59.88,0,910,N/A
2012,1,5,11,30,0,0,0,0,0,0,0,-6,118.92,0,0.198,1.8,59.87,0,910,N/A
2012,1,5,12,0,0,0,0,0,0,0,0,-6,112.79,0,0.198,1.9,59.91,0,910,N/A
2012,1,5,12,30,0,0,0,0,0,0,0,-6,106.75,0,0.198,1.9,59.9,0,910,N/A
2012,1,5,13,0,0,0,0,0,0,0,0,-6,100.82,0,0.198,2,64.35,-1,910,N/A
2012,1,5,13,30,0,0,0,0,0,0,0,-6,95.03,0,0.198,2.3,59.83,0,910,N/A
2012,1,5,14,0,0,0,0,0,0,0,1,-6,89.41,0,0.198,2.6,56.85,1,910,N/A
2012,1,5,14,30,35,218,58,27,571,87,4,-6,84.01,0,0.198,3.3,52.93,2,910,N/A
2012,1,5,15,0,39,741,182,39,741,182,1,-6,78.87,0,0.198,4.1,46.72,4,910,N/A
2012,1,5,15,30,46,839,277,46,839,277,1,-6,74.05,0,0.198,3.9,40.65,6,910,N/A
2012,1,5,16,0,52,902,366,52,902,366,1,-5,69.63,0,0.198,3.7,37.16,8,910,N/A
2012,1,5,16,30,56,944,445,56,944,445,0,-5,65.67,0,0.198,4.2,32.47,10,910,N/A
2012,1,5,17,0,59,973,512,59,973,512,0,-5,62.28,0,0.198,4.8,28.69,12,910,N/A
2012,1,5,17,30,61,993,565,61,993,565,0,-5,59.56,0,0.198,5.1,26.85,13,910,N/A
2012,1,5,18,0,64,1003,602,64,1003,602,0,-6,57.6,0,0.198,5.5,21.89,15,900,N/A
2012,1,5,18,30,65,1010,623,65,1010,623,0,-6,56.48,0,0.198,5.5,20.52,16,900,N/A
2012,1,5,19,0,66,1009,627,66,1009,627,0,-7,56.24,0,0.198,5.5,18.05,17,900,N/A
2012,1,5,19,30,65,1005,614,65,1005,614,0,-7,56.92,0,0.198,5.4,18.04,17,900,N/A
2012,1,5,20,0,65,993,585,65,993,585,0,-8,58.46,0,0.198,5.4,17.28,17,900,N/A
2012,1,5,20,30,63,977,540,63,977,540,0,-8,60.81,0,0.198,5.2,17.28,17,900,N/A
2012,1,5,21,0,61,950,480,61,950,480,0,-8,63.87,0,0.198,5,17.06,17,900,N/A
2012,1,5,21,30,57,915,407,57,915,407,0,-8,67.54,0,0.198,4.1,18.17,16,900,N/A
2012,1,5,22,0,52,860,322,52,860,322,0,-6,71.74,0,0.198,3.2,22.86,15,900,N/A
2012,1,5,22,30,45,782,229,45,782,229,0,-6,76.37,0,0.198,2.6,27.77,12,900,N/A
2012,1,5,23,0,35,652,133,35,652,133,0,-4,81.35,0,0.198,2.1,37.25,9,900,N/A
2012,1,5,23,30,19,416,44,19,416,44,0,-4,86.63,0,0.198,2.2,39.85,8,900,N/A
2012,1,6,0,0,0,0,0,0,0,0,0,-5,92.14,0,0.198,2.4,39.52,7,900,N/A
2012,1,6,0,30,0,0,0,0,0,0,0,-5,97.85,0,0.198,2.5,42.32,6,900,N/A
2012,1,6,1,0,0,0,0,0,0,0,0,-6,103.71,0,0.198,2.7,41.18,6,900,N/A
2012,1,6,1,30,0,0,0,0,0,0,0,-6,109.7,0,0.198,2.9,41.17,6,900,N/A
2012,1,6,2,0,0,0,0,0,0,0,0,-6,115.79,0,0.198,3.1,40.73,6,900,N/A
2012,1,6,2,30,0,0,0,0,0,0,0,-6,121.95,0,0.198,3.2,43.64,5,900,N/A
2012,1,6,3,0,0,0,0,0,0,0,0,-6,128.16,0,0.198,3.4,43.71,5,900,N/A
2012,1,6,3,30,0,0,0,0,0,0,0,-6,134.4,0,0.198,3.5,46.86,4,900,N/A
2012,1,6,4,0,0,0,0,0,0,0,0,-6,140.64,0,0.198,3.6,46.94,4,900,N/A
2012,1,6,4,30,0,0,0,0,0,0,0,-6,146.83,0,0.198,3.7,50.35,3,900,N/A
2012,1,6,5,0,0,0,0,0,0,0,0,-6,152.9,0,0.198,3.9,50.36,3,900,N/A
2012,1,6,5,30,0,0,0,0,0,0,0,-6,158.72,0,0.198,3.9,50.34,3,900,N/A
2012,1,6,6,0,0,0,0,0,0,0,0,-6,163.97,0,0.198,3.9,50.46,3,900,N/A
2012,1,6,6,30,0,0,0,0,0,0,0,-6,167.86,0,0.198,3.8,54.15,2,900,N/A
2012,1,6,7,0,0,0,0,0,0,0,0,-6,168.83,0,0.198,3.7,54.31,2,900,N/A
