Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2016,1,2,2,30,0,0,0,0,0,0,4,-5,122.5,0,0.866,0.9,69.95,-1,910,N/A
2016,1,2,3,0,0,0,0,0,0,0,4,-5,128.71,0,0.866,1,75.85,-2,910,N/A
2016,1,2,3,30,0,0,0,0,0,0,4,-5,134.95,0,0.866,1.1,75.83,-2,910,N/A
2016,1,2,4,0,0,0,0,0,0,0,1,-5,141.19,0,0.866,1.2,75.5,-2,910,N/A
2016,1,2,4,30,0,0,0,0,0,0,4,-5,147.38,0,0.866,1.2,75.49,-2,910,N/A
2016,1,2,5,0,0,0,0,0,0,0,4,-5,153.46,0,0.866,1.3,81.79,-3,910,N/A
2016,1,2,5,30,0,0,0,0,0,0,8,-5,159.3,0,0.866,1.3,81.77,-3,910,N/A
2016,1,2,6,0,0,0,0,0,0,0,8,-5,164.55,0,0.866,1.3,82.9,-3,910,N/A
2016,1,2,6,30,0,0,0,0,0,0,8,-5,168.39,0,0.866,1.3,82.87,-3,910,N/A
2016,1,2,7,0,0,0,0,0,0,0,8,-5,169.16,0,0.866,1.4,84.04,-4,910,N/A
2016,1,2,7,30,0,0,0,0,0,0,4,-5,166.32,0,0.866,1.4,84.02,-4,910,N/A
2016,1,2,8,0,0,0,0,0,0,0,8,-5,161.48,0,0.866,1.5,91.81,-4,910,N/A
2016,1,2,8,30,0,0,0,0,0,0,4,-5,155.82,0,0.866,1.6,91.79,-4,910,N/A
2016,1,2,9,0,0,0,0,0,0,0,4,-4,149.82,0,0.866,1.7,93.14,-4,910,N/A
2016,1,2,9,30,0,0,0,0,0,0,4,-4,143.65,0,0.866,1.8,93.13,-4,910,N/A
2016,1,2,10,0,0,0,0,0,0,0,4,-4,137.43,0,0.866,1.9,94.54,-4,910,N/A
2016,1,2,10,30,0,0,0,0,0,0,4,-4,131.18,0,0.866,1.9,87.73,-3,910,N/A
2016,1,2,11,0,0,0,0,0,0,0,4,-4,124.96,0,0.866,2,89.23,-3,910,N/A
2016,1,2,11,30,0,0,0,0,0,0,4,-4,118.77,0,0.866,2.1,89.24,-3,910,N/A
2016,1,2,12,0,0,0,0,0,0,0,4,-4,112.65,0,0.866,2.2,90.68,-3,910,N/A
2016,1,2,12,30,0,0,0,0,0,0,4,-4,106.62,0,0.866,2.1,90.69,-3,910,N/A
2016,1,2,13,0,0,0,0,0,0,0,4,-4,100.71,0,0.866,2.1,91.63,-3,910,N/A
2016,1,2,13,30,0,0,0,0,0,0,4,-4,94.94,0,0.866,2.4,85.1,-2,910,N/A
2016,1,2,14,0,0,0,0,0,0,0,4,-3,89.34,0,0.866,2.8,86.67,-2,910,N/A
2016,1,2,14,30,26,0,26,36,418,80,8,-3,83.96,4,0.866,2.8,80.54,-1,910,N/A
2016,1,2,15,0,57,0,57,55,609,173,4,-3,78.85,4,0.866,2.8,78.23,0,910,N/A
2016,1,2,15,30,88,0,88,69,719,267,4,-3,74.06,4,0.866,2.7,72.78,1,910,N/A
2016,1,2,16,0,118,0,118,79,796,356,4,-2,69.67,0,0.866,2.6,65.74,3,910,N/A
2016,1,2,16,30,141,4,143,88,845,435,4,-2,65.76,0,0.866,2.6,61.25,4,910,N/A
2016,1,2,17,0,180,24,192,93,881,501,4,-2,62.41,0,0.866,2.6,60.05,5,910,N/A
2016,1,2,17,30,208,38,227,98,904,554,4,-2,59.74,0,0.866,2.7,60.01,5,910,N/A
2016,1,2,18,0,209,26,223,103,916,591,4,-1,57.82,0,0.866,2.9,58.74,6,910,N/A
2016,1,2,18,30,248,73,288,104,924,611,4,-1,56.74,0,0.866,2.9,58.7,6,910,N/A
2016,1,2,19,0,236,45,261,102,931,616,4,-1,56.56,0,0.866,3,56.25,7,910,N/A
2016,1,2,19,30,255,133,327,101,927,602,4,-1,57.26,0,0.866,3,56.22,7,910,N/A
2016,1,2,20,0,235,255,367,96,921,573,4,0,58.84,0,0.866,3,53.24,8,910,N/A
2016,1,2,20,30,92,903,527,92,903,527,1,0,61.21,0,0.866,2.9,53.23,8,910,N/A
2016,1,2,21,0,85,879,466,85,879,466,1,0,64.28,0,0.866,2.8,53.34,8,910,N/A
2016,1,2,21,30,77,839,392,77,839,392,1,0,67.97,0,0.866,2.5,57.09,7,910,N/A
2016,1,2,22,0,68,783,308,68,783,308,0,0,72.18,0,0.866,2.2,58.09,7,910,N/A
2016,1,2,22,30,56,695,215,56,695,215,1,0,76.81,0,0.866,1.6,66.68,5,910,N/A
2016,1,2,23,0,41,555,120,41,555,120,1,0,81.79,0,0.866,1.1,76.36,3,910,N/A
2016,1,2,23,30,20,304,36,20,304,36,1,0,87.06,0,0.866,1.2,81.98,2,910,N/A
2016,1,3,0,0,0,0,0,0,0,0,1,-1,92.57,0,0.866,1.3,82.72,1,910,N/A
2016,1,3,0,30,0,0,0,0,0,0,1,-1,98.28,0,0.866,1.3,88.93,0,910,N/A
2016,1,3,1,0,0,0,0,0,0,0,1,-1,104.14,0,0.866,1.3,88.24,0,910,N/A
2016,1,3,1,30,0,0,0,0,0,0,1,-1,110.12,0,0.866,1.3,88.26,0,910,N/A
2016,1,3,2,0,0,0,0,0,0,0,1,-1,116.21,0,0.866,1.3,87.41,0,910,N/A
2016,1,3,2,30,0,0,0,0,0,0,1,-1,122.37,0,0.866,1.3,87.42,0,910,N/A
2016,1,3,3,0,0,0,0,0,0,0,1,-2,128.58,0,0.866,1.4,92.51,-1,910,N/A
2016,1,3,3,30,0,0,0,0,0,0,1,-2,134.82,0,0.866,1.4,92.52,-1,910,N/A
2016,1,3,4,0,0,0,0,0,0,0,1,-2,141.05,0,0.866,1.5,90.25,-1,910,N/A
2016,1,3,4,30,0,0,0,0,0,0,1,-2,147.25,0,0.866,1.6,90.25,-1,910,N/A
2016,1,3,5,0,0,0,0,0,0,0,1,-2,153.33,0,0.866,1.7,94.12,-2,910,N/A
2016,1,3,5,30,0,0,0,0,0,0,1,-2,159.16,0,0.866,1.8,94.1,-2,910,N/A
2016,1,3,6,0,0,0,0,0,0,0,1,-3,164.41,0,0.866,1.9,90.6,-2,910,N/A
2016,1,3,6,30,0,0,0,0,0,0,1,-3,168.27,0,0.866,2,90.59,-2,910,N/A
2016,1,3,7,0,0,0,0,0,0,0,1,-3,169.09,0,0.866,2.1,86.76,-2,910,N/A
2016,1,3,7,30,0,0,0,0,0,0,1,-3,166.32,0,0.866,2.2,86.76,-2,910,N/A
2016,1,3,8,0,0,0,0,0,0,0,1,-4,161.51,0,0.866,2.3,83.41,-2,910,N/A
2016,1,3,8,30,0,0,0,0,0,0,1,-4,155.86,0,0.866,2.4,83.4,-2,910,N/A
2016,1,3,9,0,0,0,0,0,0,0,1,-4,149.87,0,0.866,2.6,81.01,-2,910,N/A
2016,1,3,9,30,0,0,0,0,0,0,1,-4,143.71,0,0.866,2.7,81.01,-2,910,N/A
2016,1,3,10,0,0,0,0,0,0,0,1,-5,137.48,0,0.866,2.9,78.9,-2,910,N/A
2016,1,3,10,30,0,0,0,0,0,0,1,-5,131.24,0,0.866,3,78.9,-2,910,N/A
2016,1,3,11,0,0,0,0,0,0,0,1,-5,125.01,0,0.866,3.2,81.96,-3,910,N/A
2016,1,3,11,30,0,0,0,0,0,0,1,-5,118.83,0,0.866,3.3,81.97,-3,910,N/A
2016,1,3,12,0,0,0,0,0,0,0,1,-6,112.7,0,0.866,3.4,78,-3,910,N/A
2016,1,3,12,30,0,0,0,0,0,0,1,-6,106.67,0,0.866,3.4,78.02,-3,910,N/A
2016,1,3,13,0,0,0,0,0,0,0,1,-7,100.75,0,0.866,3.4,73.38,-3,910,N/A
2016,1,3,13,30,0,0,0,0,0,0,1,-7,94.97,0,0.866,3.8,68.16,-2,910,N/A
2016,1,3,14,0,0,0,0,0,0,0,4,-7,89.37,0,0.866,4.2,65.29,-2,910,N/A
2016,1,3,14,30,28,588,90,28,588,90,4,-7,83.98,4,0.866,4.1,60.68,-1,910,N/A
2016,1,3,15,0,41,753,186,41,753,186,1,-7,78.86,0,0.866,4.1,56.69,0,910,N/A
2016,1,3,15,30,50,848,283,50,848,283,1,-7,74.06,0,0.866,3.7,52.75,1,910,N/A
2016,1,3,16,0,58,908,374,58,908,374,1,-6,69.66,0,0.866,3.3,48.91,3,910,N/A
2016,1,3,16,30,64,948,454,64,948,454,1,-6,65.73,0,0.866,3,42.51,5,910,N/A
2016,1,3,17,0,68,976,521,68,976,521,0,-9,62.38,0,0.866,2.7,30.79,7,910,N/A
2016,1,3,17,30,180,497,431,72,994,574,3,-9,59.68,0,0.866,2.5,28.75,8,910,N/A
2016,1,3,18,0,155,616,484,79,999,612,3,-9,57.75,0,0.866,2.4,25.9,9,910,N/A
2016,1,3,18,30,139,693,520,80,1005,633,3,-9,56.66,0,0.866,2.4,25.88,9,910,N/A
2016,1,3,19,0,126,739,535,81,1005,636,3,-9,56.46,0,0.866,2.4,25.23,10,910,N/A
2016,1,3,19,30,146,661,505,80,1000,622,3,-9,57.15,0,0.866,2.3,25.22,10,910,N/A
2016,1,3,20,0,78,988,592,78,988,592,0,-8,58.72,0,0.866,2.3,24.6,11,910,N/A
2016,1,3,20,30,75,971,545,75,971,545,0,-8,61.08,0,0.866,2.3,24.6,11,910,N/A
2016,1,3,21,0,73,941,483,73,941,483,0,-7,64.15,0,0.866,2.3,25.72,11,910,N/A
2016,1,3,21,30,67,904,408,67,904,408,0,-7,67.83,0,0.866,1.9,27.49,10,910,N/A
2016,1,3,22,0,60,848,321,60,848,321,0,-3,72.03,0,0.866,1.5,41.3,9,910,N/A
2016,1,3,22,30,50,767,227,50,767,227,0,-3,76.66,0,0.866,1.4,50.66,6,910,N/A
2016,1,3,23,0,37,633,129,37,633,129,0,-3,81.65,0,0.866,1.3,57.01,4,910,N/A
2016,1,3,23,30,19,389,40,19,389,40,0,-3,86.92,0,0.866,1.4,61.18,3,910,N/A
2016,1,4,0,0,0,0,0,0,0,0,1,-5,92.43,0,0.866,1.5,58.17,2,910,N/A
2016,1,4,0,30,0,0,0,0,0,0,1,-5,98.14,0,0.866,1.5,62.5,1,910,N/A
2016,1,4,1,0,0,0,0,0,0,0,0,-5,104,0,0.866,1.6,61.71,1,910,N/A
2016,1,4,1,30,0,0,0,0,0,0,1,-5,109.98,0,0.866,1.5,66.34,0,910,N/A
2016,1,4,2,0,0,0,0,0,0,0,0,-5,116.07,0,0.866,1.5,65.32,0,910,N/A
2016,1,4,2,30,0,0,0,0,0,0,0,-5,122.23,0,0.866,1.5,65.32,0,910,N/A
2016,1,4,3,0,0,0,0,0,0,0,0,-6,128.44,0,0.866,1.5,63.86,0,910,N/A
2016,1,4,3,30,0,0,0,0,0,0,0,-6,134.68,0,0.866,1.4,63.86,0,910,N/A
2016,1,4,4,0,0,0,0,0,0,0,1,-6,140.92,0,0.866,1.4,62.11,0,910,N/A
2016,1,4,4,30,0,0,0,0,0,0,8,-6,147.11,0,0.866,1.4,62.11,0,910,N/A
2016,1,4,5,0,0,0,0,0,0,0,4,-6,153.19,0,0.866,1.4,60.54,0,910,N/A
2016,1,4,5,30,0,0,0,0,0,0,4,-6,159.01,0,0.866,1.2,60.54,0,910,N/A
2016,1,4,6,0,0,0,0,0,0,0,1,-6,164.27,0,0.866,1.2,59.41,0,910,N/A
2016,1,4,6,30,0,0,0,0,0,0,0,-6,168.14,0,0.866,1.1,59.41,0,910,N/A
2016,1,4,7,0,0,0,0,0,0,0,1,-7,169.01,0,0.866,1.1,58.6,0,910,N/A
2016,1,4,7,30,0,0,0,0,0,0,1,-7,166.3,0,0.866,1,58.59,0,910,N/A
2016,1,4,8,0,0,0,0,0,0,0,0,-7,161.53,0,0.866,1,57.96,0,910,N/A
2016,1,4,8,30,0,0,0,0,0,0,0,-7,155.9,0,0.866,0.9,57.96,0,910,N/A
2016,1,4,9,0,0,0,0,0,0,0,0,-7,149.91,0,0.866,0.8,57.72,0,910,N/A
2016,1,4,9,30,0,0,0,0,0,0,1,-7,143.76,0,0.866,0.6,57.72,0,910,N/A
2016,1,4,10,0,0,0,0,0,0,0,0,-7,137.54,0,0.866,0.5,57.74,0,910,N/A
2016,1,4,10,30,0,0,0,0,0,0,1,-7,131.29,0,0.866,0.4,57.74,0,910,N/A
2016,1,4,11,0,0,0,0,0,0,0,1,-7,125.06,0,0.866,0.4,57.62,0,910,N/A
2016,1,4,11,30,0,0,0,0,0,0,1,-7,118.88,0,0.866,0.5,57.62,0,910,N/A
2016,1,4,12,0,0,0,0,0,0,0,1,-7,112.75,0,0.866,0.6,57.38,0,910,N/A
2016,1,4,12,30,0,0,0,0,0,0,1,-7,106.71,0,0.866,0.6,57.39,0,910,N/A
2016,1,4,13,0,0,0,0,0,0,0,1,-7,100.79,0,0.866,0.7,61.34,-1,910,N/A
2016,1,4,13,30,0,0,0,0,0,0,1,-7,95,0,0.866,0.6,57.04,0,910,N/A
2016,1,4,14,0,0,0,0,0,0,0,1,-6,89.39,0,0.866,0.5,61.44,0,910,N/A
2016,1,4,14,30,30,528,86,30,528,86,1,-6,84,0,0.866,0.5,61.46,0,910,N/A
2016,1,4,15,0,46,696,180,46,696,180,1,-6,78.87,0,0.866,0.5,57.75,1,910,N/A
2016,1,4,15,30,58,797,277,58,797,277,1,-6,74.06,0,0.866,0.8,53.77,2,910,N/A
2016,1,4,16,0,68,859,366,68,859,366,0,-6,69.65,0,0.866,1.2,46.24,4,910,N/A
2016,1,4,16,30,75,903,447,75,903,447,0,-6,65.71,0,0.866,1.1,46.23,4,910,N/A
2016,1,4,17,0,82,931,514,82,931,514,0,-6,62.33,0,0.866,1.1,44.4,5,910,N/A
2016,1,4,17,30,138,635,460,86,953,568,3,-6,59.62,0,0.866,0.9,44.37,5,910,N/A
2016,1,4,18,0,123,728,512,93,958,605,3,-5,57.68,0,0.866,0.8,42.8,6,910,N/A
2016,1,4,18,30,111,786,544,94,965,626,3,-5,56.57,0,0.866,1.1,42.76,6,910,N/A
2016,1,4,19,0,100,824,557,94,967,630,3,-5,56.35,0,0.866,1.4,40.81,7,910,N/A
2016,1,4,19,30,85,870,558,93,962,617,8,-5,57.04,0,0.866,1.8,40.78,7,900,N/A
2016,1,4,20,0,92,820,519,90,952,587,8,-5,58.59,0,0.866,2.3,41.42,7,900,N/A
2016,1,4,20,30,87,934,541,87,934,541,0,-5,60.94,0,0.866,2.5,41.41,7,900,N/A
2016,1,4,21,0,104,671,398,85,897,478,8,-5,64.01,0,0.866,2.8,41.86,7,900,N/A
2016,1,4,21,30,78,858,403,78,858,403,1,-5,67.69,0,0.866,2.7,44.84,6,900,N/A
2016,1,4,22,0,68,803,317,68,803,317,8,-4,71.89,4,0.866,2.6,46.78,6,900,N/A
2016,1,4,22,30,57,716,224,57,716,224,8,-4,76.52,4,0.866,2,53.76,4,900,N/A
2016,1,4,23,0,42,578,127,42,578,127,8,-3,81.5,4,0.866,1.5,67.61,2,900,N/A
2016,1,4,23,30,21,329,40,21,329,40,8,-3,86.77,4,0.866,1.6,72.64,1,900,N/A
2016,1,5,0,0,0,0,0,0,0,0,8,-4,92.29,0,0.866,1.7,73.31,0,900,N/A
2016,1,5,0,30,0,0,0,0,0,0,8,-4,97.99,0,0.866,1.8,73.32,0,900,N/A
2016,1,5,1,0,0,0,0,0,0,0,8,-4,103.85,0,0.866,2,72.4,0,910,N/A
2016,1,5,1,30,0,0,0,0,0,0,8,-4,109.84,0,0.866,2.1,72.4,0,910,N/A
2016,1,5,2,0,0,0,0,0,0,0,8,-3,115.93,0,0.866,2.2,74.49,0,910,N/A
2016,1,5,2,30,0,0,0,0,0,0,8,-3,122.09,0,0.866,2.3,74.49,0,910,N/A
2016,1,5,3,0,0,0,0,0,0,0,8,-3,128.3,0,0.866,2.4,77.24,0,910,N/A
2016,1,5,3,30,0,0,0,0,0,0,8,-3,134.54,0,0.866,2.4,77.23,0,900,N/A
2016,1,5,4,0,0,0,0,0,0,0,8,-3,140.78,0,0.866,2.5,79.31,0,900,N/A
2016,1,5,4,30,0,0,0,0,0,0,1,-3,146.97,0,0.866,2.5,79.29,0,900,N/A
2016,1,5,5,0,0,0,0,0,0,0,8,-2,153.04,0,0.866,2.5,80.64,0,900,N/A
2016,1,5,5,30,0,0,0,0,0,0,8,-2,158.87,0,0.866,2.3,80.62,0,900,N/A
2016,1,5,6,0,0,0,0,0,0,0,8,-2,164.12,0,0.866,2.2,87.47,-1,900,N/A
2016,1,5,6,30,0,0,0,0,0,0,8,-2,168,0,0.866,2.1,87.45,-1,900,N/A
2016,1,5,7,0,0,0,0,0,0,0,8,-2,168.92,0,0.866,2,94.42,-2,900,N/A
2016,1,5,7,30,0,0,0,0,0,0,8,-2,166.27,0,0.866,1.9,94.41,-2,900,N/A
2016,1,5,8,0,0,0,0,0,0,0,8,-2,161.54,0,0.866,1.9,94.48,-2,900,N/A
2016,1,5,8,30,0,0,0,0,0,0,8,-2,155.93,0,0.866,1.8,94.47,-2,900,N/A
2016,1,5,9,0,0,0,0,0,0,0,8,-2,149.96,0,0.866,1.7,94.64,-2,900,N/A
2016,1,5,9,30,0,0,0,0,0,0,8,-2,143.81,0,0.866,1.7,94.62,-2,900,N/A
2016,1,5,10,0,0,0,0,0,0,0,8,-2,137.59,0,0.866,1.7,95.1,-2,900,N/A
2016,1,5,10,30,0,0,0,0,0,0,8,-2,131.34,0,0.866,1.7,88.36,-1,900,N/A
2016,1,5,11,0,0,0,0,0,0,0,8,-2,125.11,0,0.866,1.7,89.04,-1,900,N/A
2016,1,5,11,30,0,0,0,0,0,0,8,-2,118.92,0,0.866,1.8,89.04,-1,900,N/A
2016,1,5,12,0,0,0,0,0,0,0,8,-2,112.79,0,0.866,1.9,90,-1,900,N/A
2016,1,5,12,30,0,0,0,0,0,0,8,-2,106.75,0,0.866,2,90.01,-1,900,N/A
2016,1,5,13,0,0,0,0,0,0,0,8,-2,100.82,0,0.866,2.3,91.44,-1,900,N/A
2016,1,5,13,30,0,0,0,0,0,0,6,-2,95.03,0,0.866,2.7,85.01,0,900,N/A
2016,1,5,14,0,0,0,0,0,0,0,6,-1,89.41,0,0.866,3.2,86.98,0,900,N/A
2016,1,5,14,30,35,2,36,45,247,71,8,-1,84.01,4,0.866,3.6,86.98,0,900,N/A
2016,1,5,15,0,74,24,79,77,409,156,8,-1,78.87,4,0.866,4.1,84.23,1,900,N/A
2016,1,5,15,30,113,41,125,101,529,246,6,-1,74.05,4,0.866,4.5,84.23,1,900,N/A
2016,1,5,16,0,145,66,168,124,594,331,6,0,69.62,0,0.866,4.9,81.5,2,900,N/A
2016,1,5,16,30,72,0,72,140,653,409,6,0,65.67,0,0.866,5.1,81.47,2,900,N/A
2016,1,5,17,0,206,82,245,153,691,475,8,0,62.28,0,0.866,5.4,77.54,3,900,N/A
2016,1,5,17,30,238,67,272,162,721,528,8,0,59.56,4,0.866,5.5,77.5,3,900,N/A
2016,1,5,18,0,213,28,228,151,779,569,8,0,57.59,0,0.866,5.6,74.97,4,900,N/A
2016,1,5,18,30,187,9,192,154,789,590,8,0,56.47,0,0.866,5.5,69.86,5,900,N/A
2016,1,5,19,0,251,69,290,155,791,595,4,0,56.24,0,0.866,5.5,68.04,6,900,N/A
2016,1,5,19,30,252,86,299,153,786,583,8,0,56.91,0,0.866,5.3,68,6,900,N/A
2016,1,5,20,0,118,0,118,144,786,555,4,1,58.46,0,0.866,5.2,65.77,7,900,N/A
2016,1,5,20,30,207,48,230,137,764,510,4,1,60.8,0,0.866,5,65.74,7,900,N/A
2016,1,5,21,0,147,3,149,130,727,450,4,1,63.86,0,0.866,4.8,67.85,7,900,N/A
2016,1,5,21,30,125,0,125,118,679,378,8,1,67.54,4,0.866,4.4,67.84,7,900,N/A
2016,1,5,22,0,97,0,97,105,603,294,4,1,71.74,4,0.866,4.1,69.87,7,900,N/A
2016,1,5,22,30,67,0,67,86,503,205,8,1,76.37,4,0.866,3,74.84,6,900,N/A
2016,1,5,23,0,38,0,38,60,362,115,4,2,81.35,4,0.866,2.1,81.58,5,900,N/A
2016,1,5,23,30,11,0,11,27,141,35,4,2,86.62,4,0.866,2.1,87.49,4,900,N/A
2016,1,6,0,0,0,0,0,0,0,0,8,2,92.14,0,0.866,2.1,93.61,3,900,N/A
2016,1,6,0,30,0,0,0,0,0,0,8,2,97.85,0,0.866,2.3,93.63,3,900,N/A
2016,1,6,1,0,0,0,0,0,0,0,8,2,103.71,0,0.866,2.6,94.4,3,900,N/A
2016,1,6,1,30,0,0,0,0,0,0,8,2,109.7,0,0.866,2.7,100,2,900,N/A
2016,1,6,2,0,0,0,0,0,0,0,8,2,115.78,0,0.866,2.8,100,2,900,N/A
2016,1,6,2,30,0,0,0,0,0,0,4,2,121.95,0,0.866,2.8,100,2,900,N/A
2016,1,6,3,0,0,0,0,0,0,0,4,2,128.16,0,0.866,2.8,100,2,900,N/A
2016,1,6,3,30,0,0,0,0,0,0,4,1,134.4,0,0.866,2.9,100,1,900,N/A
2016,1,6,4,0,0,0,0,0,0,0,4,1,140.63,0,0.866,3.1,100,1,900,N/A
2016,1,6,4,30,0,0,0,0,0,0,4,1,146.82,0,0.866,3.2,100,1,900,N/A
2016,1,6,5,0,0,0,0,0,0,0,4,1,152.9,0,0.866,3.4,100,1,900,N/A
2016,1,6,5,30,0,0,0,0,0,0,4,1,158.72,0,0.866,3.6,100,1,900,N/A
2016,1,6,6,0,0,0,0,0,0,0,4,1,163.97,0,0.866,3.8,100,1,900,N/A
2016,1,6,6,30,0,0,0,0,0,0,4,1,167.86,0,0.866,3.9,100,1,900,N/A
2016,1,6,7,0,0,0,0,0,0,0,4,1,168.82,0,0.866,4,100,1,900,N/A
