Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,1,1,8,30,0,0,0,0,0,0,0,-17.9,155.8,0,0.18,3.2,48.04,-8.9,921,N/A
2018,1,1,9,0,0,0,0,0,0,0,0,-18.2,149.79,0,0.18,3.2,47.43,-9,921,N/A
2018,1,1,9,30,0,0,0,0,0,0,0,-18.2,143.62,0,0.18,3.2,48.56,-9.3,921,N/A
2018,1,1,10,0,0,0,0,0,0,0,0,-18.5,137.4,0,0.18,3.2,48.12,-9.5,921,N/A
2018,1,1,10,30,0,0,0,0,0,0,0,-18.5,131.15,0,0.18,3.2,49.27,-9.8,921,N/A
2018,1,1,11,0,0,0,0,0,0,0,0,-18.7,124.92,0,0.18,3.2,48.84,-10,921,N/A
2018,1,1,11,30,0,0,0,0,0,0,0,-18.7,118.74,0,0.18,3.2,49.62,-10.2,921,N/A
2018,1,1,12,0,0,0,0,0,0,0,0,-19,112.62,0,0.18,3.3,49.21,-10.4,921,N/A
2018,1,1,12,30,0,0,0,0,0,0,0,-19,106.6,0,0.18,3.3,49.99,-10.6,921,N/A
2018,1,1,13,0,0,0,0,0,0,0,0,-19.3,100.68,0,0.18,3.3,49.29,-10.7,922,N/A
2018,1,1,13,30,0,0,0,0,0,0,0,-19.3,94.91,0,0.18,3.4,49.29,-10.7,922,N/A
2018,1,1,14,0,14,178,17,14,178,17,0,-19.5,88.93,0,0.18,3.4,48.41,-10.7,922,N/A
2018,1,1,14,30,31,524,88,31,524,88,0,-19.5,83.81,0,0.18,3.4,46.9,-10.3,922,N/A
2018,1,1,15,0,42,697,178,42,697,178,0,-19.4,78.76,0,0.18,3.3,45.65,-9.9,922,N/A
2018,1,1,15,30,51,799,271,51,799,271,0,-19.4,74,0,0.18,3.1,43.54,-9.3,922,N/A
2018,1,1,16,0,55,866,357,55,866,357,0,-19.1,69.62,0,0.18,2.9,42.8,-8.7,922,N/A
2018,1,1,16,30,61,910,435,61,910,435,0,-19.1,65.72,0,0.18,2.8,40.84,-8.1,922,N/A
2018,1,1,17,0,64,941,500,64,941,500,0,-18.6,62.39,0,0.18,2.6,40.79,-7.5,922,N/A
2018,1,1,17,30,65,963,551,65,963,551,0,-18.6,59.72,0,0.18,2.4,38.91,-6.9,921,N/A
2018,1,1,18,0,67,977,587,67,977,587,0,-18,57.82,0,0.18,2.3,39.16,-6.3,921,N/A
2018,1,1,18,30,67,984,607,67,984,607,0,-18,56.75,0,0.18,2.3,37.94,-5.9,920,N/A
2018,1,1,19,0,67,986,610,67,986,610,0,-17.4,56.57,0,0.18,2.2,38.62,-5.5,919,N/A
2018,1,1,19,30,66,982,597,66,982,597,0,-17.4,57.29,0,0.18,2.2,38.04,-5.3,919,N/A
2018,1,1,20,0,64,972,567,64,972,567,0,-17,58.87,0,0.18,2.1,38.61,-5,918,N/A
2018,1,1,20,30,63,955,522,63,955,522,0,-17,61.24,0,0.18,2.1,38.61,-5,918,N/A
2018,1,1,21,0,60,930,463,60,930,463,0,-16.6,64.32,0,0.18,2,39.33,-4.9,918,N/A
2018,1,1,21,30,55,893,390,55,893,390,0,-16.7,68,0,0.18,2.1,40.19,-5.2,917,N/A
2018,1,1,22,0,51,837,307,51,837,307,0,-16.5,72.2,0,0.18,2.1,41.22,-5.4,917,N/A
2018,1,1,22,30,43,748,214,43,748,214,0,-16.5,76.81,0,0.18,2.1,42.49,-5.8,917,N/A
2018,1,1,23,0,34,613,122,34,613,122,0,-16.5,81.76,0,0.18,2.1,43.78,-6.2,917,N/A
2018,1,1,23,30,22,341,40,22,341,40,0,-16.5,86.92,0,0.18,2.1,43.78,-6.2,917,N/A
2018,1,2,0,0,0,0,0,0,0,0,0,-16.6,92.65,0,0.18,2.3,45.7,-6.8,917,N/A
2018,1,2,0,30,0,0,0,0,0,0,0,-16.6,98.36,0,0.18,2.4,46.06,-6.9,917,N/A
2018,1,2,1,0,0,0,0,0,0,0,0,-16.7,104.22,0,0.18,2.6,46.42,-7.1,917,N/A
2018,1,2,1,30,0,0,0,0,0,0,0,-16.7,110.2,0,0.18,2.7,47.14,-7.3,917,N/A
2018,1,2,2,0,0,0,0,0,0,0,7,-16.8,116.29,0,0.18,2.9,47.37,-7.5,917,N/A
2018,1,2,2,30,0,0,0,0,0,0,0,-16.8,122.45,0,0.18,3,48.11,-7.7,917,N/A
2018,1,2,3,0,0,0,0,0,0,0,0,-16.9,128.66,0,0.18,3.1,48.25,-7.9,917,N/A
2018,1,2,3,30,0,0,0,0,0,0,0,-16.9,134.9,0,0.18,3.1,48.63,-8,917,N/A
2018,1,2,4,0,0,0,0,0,0,0,0,-17,141.13,0,0.18,3.1,48.65,-8.1,917,N/A
2018,1,2,4,30,0,0,0,0,0,0,0,-17,147.33,0,0.18,3,49.03,-8.2,917,N/A
2018,1,2,5,0,0,0,0,0,0,0,0,-17,153.41,0,0.18,2.9,49.48,-8.3,917,N/A
2018,1,2,5,30,0,0,0,0,0,0,0,-17,159.24,0,0.18,2.8,49.87,-8.4,917,N/A
2018,1,2,6,0,0,0,0,0,0,0,0,-17,164.5,0,0.18,2.7,50.48,-8.5,917,N/A
2018,1,2,6,30,0,0,0,0,0,0,0,-17,168.34,0,0.18,2.5,51.62,-8.8,916,N/A
2018,1,2,7,0,0,0,0,0,0,0,0,-16.9,169.14,0,0.18,2.4,52.78,-9,916,N/A
2018,1,2,7,30,0,0,0,0,0,0,0,-16.9,166.33,0,0.18,2.2,54.04,-9.3,916,N/A
2018,1,2,8,0,0,0,0,0,0,0,0,-16.8,161.5,0,0.18,2.1,55.25,-9.5,916,N/A
2018,1,2,8,30,0,0,0,0,0,0,0,-16.8,155.84,0,0.18,2.1,56.57,-9.8,916,N/A
2018,1,2,9,0,0,0,0,0,0,0,0,-16.8,149.84,0,0.18,2.1,58.07,-10.1,916,N/A
2018,1,2,9,30,0,0,0,0,0,0,0,-16.8,143.68,0,0.18,2.1,59.46,-10.4,916,N/A
2018,1,2,10,0,0,0,0,0,0,0,0,-16.8,137.45,0,0.18,2.2,60.79,-10.7,916,N/A
2018,1,2,10,30,0,0,0,0,0,0,0,-16.8,131.21,0,0.18,2.2,62.26,-11,916,N/A
2018,1,2,11,0,0,0,0,0,0,0,0,-16.8,124.98,0,0.18,2.3,63.56,-11.3,916,N/A
2018,1,2,11,30,0,0,0,0,0,0,0,-16.8,118.8,0,0.18,2.3,64.58,-11.5,916,N/A
2018,1,2,12,0,0,0,0,0,0,0,0,-16.9,112.68,0,0.18,2.3,65.85,-11.8,916,N/A
2018,1,2,12,30,0,0,0,0,0,0,0,-16.9,106.64,0,0.18,2.3,66.92,-12,916,N/A
2018,1,2,13,0,0,0,0,0,0,0,0,-17,100.73,0,0.18,2.3,68.11,-12.3,916,N/A
2018,1,2,13,30,0,0,0,0,0,0,0,-17,94.95,0,0.18,2.4,67.02,-12.1,916,N/A
2018,1,2,14,0,14,174,17,14,174,17,0,-17,88.96,0,0.18,2.4,65.98,-11.9,916,N/A
2018,1,2,14,30,30,517,86,30,517,86,0,-17,83.83,0,0.18,2.3,61.46,-11,917,N/A
2018,1,2,15,0,42,689,176,42,689,176,0,-16.6,78.77,0,0.18,2.1,58.85,-10.1,917,N/A
2018,1,2,15,30,50,791,268,50,791,268,0,-16.6,74,0,0.18,1.8,54.82,-9.2,917,N/A
2018,1,2,16,0,57,856,355,57,856,355,0,-16.3,69.62,0,0.18,1.5,52.97,-8.4,917,N/A
2018,1,2,16,30,61,901,432,61,901,432,0,-16.3,65.7,0,0.18,1.1,49.39,-7.5,917,N/A
2018,1,2,17,0,65,932,497,65,932,497,0,-15.8,62.36,0,0.18,0.7,48.22,-6.7,917,N/A
2018,1,2,17,30,66,960,551,66,960,551,0,-15.8,59.68,0,0.18,0.7,45.02,-5.8,917,N/A
2018,1,2,18,0,67,976,588,67,976,588,0,-15.3,57.75,0,0.18,0.7,44.05,-4.9,916,N/A
2018,1,2,18,30,68,983,608,68,983,608,0,-15.3,56.67,0,0.18,1.2,41.48,-4.1,916,N/A
2018,1,2,19,0,69,985,613,69,985,613,0,-14.7,56.48,0,0.18,1.7,40.93,-3.3,915,N/A
2018,1,2,19,30,68,989,604,68,989,604,0,-14.7,57.18,0,0.18,2.1,39.14,-2.7,915,N/A
2018,1,2,20,0,67,979,575,67,979,575,0,-14.2,58.75,0,0.18,2.4,38.87,-2,915,N/A
2018,1,2,20,30,65,960,529,65,960,529,0,-14.2,61.11,0,0.18,2.6,37.7,-1.6,914,N/A
2018,1,2,21,0,64,931,469,64,931,469,0,-13.7,64.19,0,0.18,2.8,37.85,-1.1,914,N/A
2018,1,2,21,30,59,896,397,59,896,397,0,-13.7,67.87,0,0.18,2.7,37.57,-1,914,N/A
2018,1,2,22,0,53,843,313,53,843,313,0,-13.2,72.06,0,0.18,2.7,38.43,-0.8,914,N/A
2018,1,2,22,30,46,769,223,46,769,223,0,-13.2,76.68,0,0.18,1.8,40.45,-1.5,914,N/A
2018,1,2,23,0,36,647,130,36,647,130,0,-11.5,81.62,0,0.18,1,49.32,-2.3,914,N/A
2018,1,2,23,30,23,331,42,22,369,43,0,-11.5,86.79,14,0.18,1,49.32,-2.3,914,N/A
2018,1,3,0,0,0,0,0,0,0,0,0,-12,92.51,0,0.18,0.7,47.72,-2.4,914,N/A
2018,1,3,0,30,0,0,0,0,0,0,4,-12,98.22,0,0.18,0.6,47.42,-2.3,915,N/A
2018,1,3,1,0,0,0,0,0,0,0,7,-12.2,104.08,0,0.18,0.5,46.22,-2.2,915,N/A
2018,1,3,1,30,0,0,0,0,0,0,7,-12.2,110.06,0,0.18,0.5,46.91,-2.4,915,N/A
2018,1,3,2,0,0,0,0,0,0,0,7,-12.6,116.15,0,0.18,0.5,46.17,-2.6,915,N/A
2018,1,3,2,30,0,0,0,0,0,0,7,-12.6,122.31,0,0.18,0.8,47.92,-3.1,915,N/A
2018,1,3,3,0,0,0,0,0,0,0,7,-12.8,128.52,0,0.18,1,48.75,-3.6,915,N/A
2018,1,3,3,30,0,0,0,0,0,0,7,-12.8,134.76,0,0.18,1.1,51.77,-4.4,915,N/A
2018,1,3,4,0,0,0,0,0,0,0,4,-12.9,141,0,0.18,1.3,55.28,-5.3,915,N/A
2018,1,3,4,30,0,0,0,0,0,0,0,-12.9,147.19,0,0.18,1.4,57.42,-5.8,915,N/A
2018,1,3,5,0,0,0,0,0,0,0,0,-12.7,153.27,0,0.18,1.5,60.89,-6.4,915,N/A
2018,1,3,5,30,0,0,0,0,0,0,0,-12.7,159.1,0,0.18,1.8,61.35,-6.5,915,N/A
2018,1,3,6,0,0,0,0,0,0,0,0,-12.4,164.36,0,0.18,2,63.31,-6.6,915,N/A
2018,1,3,6,30,0,0,0,0,0,0,0,-12.4,168.22,0,0.18,2.1,62.82,-6.5,915,N/A
2018,1,3,7,0,0,0,0,0,0,0,0,-12,169.06,0,0.18,2.3,64.27,-6.4,915,N/A
2018,1,3,7,30,0,0,0,0,0,0,0,-12,166.31,0,0.18,2.4,63.78,-6.3,915,N/A
2018,1,3,8,0,0,0,0,0,0,0,0,-11.7,161.52,0,0.18,2.5,65.23,-6.2,916,N/A
2018,1,3,8,30,0,0,0,0,0,0,0,-11.7,155.88,0,0.18,2.7,64.74,-6.1,916,N/A
2018,1,3,9,0,0,0,0,0,0,0,4,-11.3,149.89,0,0.18,2.9,65.56,-5.9,915,N/A
2018,1,3,9,30,0,0,0,0,0,0,0,-11.3,143.74,0,0.18,3.1,64.56,-5.7,915,N/A
2018,1,3,10,0,0,0,0,0,0,0,0,-10.9,137.51,0,0.18,3.4,65.67,-5.5,915,N/A
2018,1,3,10,30,0,0,0,0,0,0,4,-10.9,131.27,0,0.18,3.6,65.18,-5.4,915,N/A
2018,1,3,11,0,0,0,0,0,0,0,4,-10.6,125.04,0,0.18,3.8,66.44,-5.3,915,N/A
2018,1,3,11,30,0,0,0,0,0,0,4,-10.6,118.85,0,0.18,3.9,66.51,-5.3,916,N/A
2018,1,3,12,0,0,0,0,0,0,0,0,-10.5,112.72,0,0.18,4,66.77,-5.3,916,N/A
2018,1,3,12,30,0,0,0,0,0,0,0,-10.5,106.69,0,0.18,3.9,66.77,-5.3,916,N/A
2018,1,3,13,0,0,0,0,0,0,0,4,-11.2,100.76,0,0.18,3.8,63.3,-5.3,916,N/A
2018,1,3,13,30,0,0,0,0,0,0,4,-11.2,94.98,0,0.18,4,60.11,-4.6,917,N/A
2018,1,3,14,0,12,171,15,13,186,16,0,-12.9,88.99,7,0.18,4.1,49.79,-3.9,917,N/A
2018,1,3,14,30,30,471,80,27,587,90,0,-12.9,83.85,25,0.18,4.2,44.2,-2.3,917,N/A
2018,1,3,15,0,37,747,182,35,765,184,0,-14.8,78.78,4,0.18,4.3,33.62,-0.7,917,N/A
2018,1,3,15,30,47,805,269,41,861,278,0,-14.8,74,0,0.18,3.7,29.73,1,917,N/A
2018,1,3,16,0,47,903,362,46,922,367,0,-14.9,69.61,0,0.18,3.2,25.81,2.8,917,N/A
2018,1,3,16,30,52,944,441,48,963,445,0,-14.9,65.68,0,0.18,2.8,22.4,4.8,916,N/A
2018,1,3,17,0,90,808,465,51,990,511,0,-12.9,62.32,0,0.18,2.4,22.95,6.9,916,N/A
2018,1,3,17,30,173,511,431,53,1009,563,7,-12.9,59.62,0,0.18,2,21.15,8.1,916,N/A
2018,1,3,18,0,176,548,469,54,1021,600,7,-11.4,57.68,0,0.18,1.5,21.87,9.4,915,N/A
2018,1,3,18,30,147,681,522,56,1027,621,7,-11.4,56.59,0,0.18,1.3,21.29,9.8,915,N/A
2018,1,3,19,0,120,782,553,57,1027,626,7,-11.7,56.38,0,0.18,1.1,20.16,10.2,914,N/A
2018,1,3,19,30,66,982,600,56,1024,613,0,-11.7,57.07,0,0.18,1.3,20.03,10.3,914,N/A
2018,1,3,20,0,55,1015,583,55,1015,583,0,-11.4,58.63,0,0.18,1.5,20.3,10.5,914,N/A
2018,1,3,20,30,59,976,532,53,999,538,0,-11.4,60.98,0,0.18,1.4,20.69,10.2,913,N/A
2018,1,3,21,0,51,976,478,51,976,478,0,-8.2,64.05,0,0.18,1.3,26.92,10,913,N/A
2018,1,3,21,30,48,942,405,48,942,405,0,-8.2,67.73,0,0.18,1.1,29.38,8.7,913,N/A
2018,1,3,22,0,44,892,321,44,892,321,0,-5.9,71.92,0,0.18,1,38.06,7.5,913,N/A
2018,1,3,22,30,39,815,229,39,815,229,0,-5.9,76.53,0,0.18,1.2,41.6,6.2,913,N/A
2018,1,3,23,0,31,679,132,31,679,132,0,-9.2,81.48,0,0.18,1.4,35.39,4.8,913,N/A
2018,1,3,23,30,21,408,45,21,408,45,0,-9.2,86.65,0,0.18,1.4,35.39,4.8,913,N/A
2018,1,4,0,0,0,0,0,0,0,0,0,-9.7,92.37,0,0.18,1.6,39.19,2.9,913,N/A
2018,1,4,0,30,0,0,0,0,0,0,0,-9.7,98.07,0,0.18,1.6,41.18,2.2,913,N/A
2018,1,4,1,0,0,0,0,0,0,0,0,-9.2,103.94,0,0.18,1.7,44.91,1.5,913,N/A
2018,1,4,1,30,0,0,0,0,0,0,0,-9.2,109.92,0,0.18,1.7,45.89,1.2,913,N/A
2018,1,4,2,0,0,0,0,0,0,0,4,-8.6,116.01,0,0.18,1.7,49.02,0.9,913,N/A
2018,1,4,2,30,0,0,0,0,0,0,4,-8.6,122.17,0,0.18,1.7,50.09,0.6,913,N/A
2018,1,4,3,0,0,0,0,0,0,0,4,-8.5,128.38,0,0.18,1.7,51.57,0.3,912,N/A
2018,1,4,3,30,0,0,0,0,0,0,4,-8.5,134.62,0,0.18,1.8,52.7,0,912,N/A
2018,1,4,4,0,0,0,0,0,0,0,4,-8.7,140.86,0,0.18,1.8,52.72,-0.2,912,N/A
2018,1,4,4,30,0,0,0,0,0,0,0,-8.7,147.05,0,0.18,1.9,53.49,-0.4,912,N/A
2018,1,4,5,0,0,0,0,0,0,0,4,-8.9,153.13,0,0.18,1.9,53.06,-0.5,912,N/A
2018,1,4,5,30,0,0,0,0,0,0,8,-8.9,158.96,0,0.18,1.9,53.06,-0.5,912,N/A
2018,1,4,6,0,0,0,0,0,0,0,7,-9.1,164.21,0,0.18,1.9,52.2,-0.5,911,N/A
2018,1,4,6,30,0,0,0,0,0,0,7,-9.1,168.08,0,0.18,2,52.2,-0.5,911,N/A
2018,1,4,7,0,0,0,0,0,0,0,7,-9.2,168.98,0,0.18,2,51.36,-0.4,911,N/A
2018,1,4,7,30,0,0,0,0,0,0,7,-9.2,166.29,0,0.18,2.1,51.36,-0.4,911,N/A
2018,1,4,8,0,0,0,0,0,0,0,7,-9.3,161.54,0,0.18,2.2,50.57,-0.3,911,N/A
2018,1,4,8,30,0,0,0,0,0,0,7,-9.3,155.92,0,0.18,2.1,50.94,-0.4,911,N/A
2018,1,4,9,0,0,0,0,0,0,0,7,-9.4,149.93,0,0.18,2.1,50.79,-0.4,910,N/A
2018,1,4,9,30,0,0,0,0,0,0,7,-9.4,143.78,0,0.18,2.1,51.16,-0.5,910,N/A
2018,1,4,10,0,0,0,0,0,0,0,7,-9.3,137.56,0,0.18,2.1,51.55,-0.5,910,N/A
2018,1,4,10,30,0,0,0,0,0,0,7,-9.3,131.32,0,0.18,2,51.93,-0.6,910,N/A
2018,1,4,11,0,0,0,0,0,0,0,7,-9.2,125.09,0,0.18,1.9,52.68,-0.7,910,N/A
2018,1,4,11,30,0,0,0,0,0,0,4,-9.2,118.89,0,0.18,1.8,53.07,-0.8,910,N/A
2018,1,4,12,0,0,0,0,0,0,0,4,-9.1,112.77,0,0.18,1.7,53.79,-0.9,910,N/A
2018,1,4,12,30,0,0,0,0,0,0,4,-9.1,106.73,0,0.18,1.6,54.58,-1.1,910,N/A
2018,1,4,13,0,0,0,0,0,0,0,7,-9.1,100.8,0,0.18,1.5,55.5,-1.3,911,N/A
2018,1,4,13,30,0,0,0,0,0,0,7,-9.1,95.01,0,0.18,1.6,53.9,-0.9,911,N/A
2018,1,4,14,0,7,4,7,12,160,15,4,-8.7,89.02,43,0.18,1.7,53.35,-0.4,911,N/A
2018,1,4,14,30,39,118,52,29,552,88,4,-8.7,83.87,100,0.18,2.2,48.56,0.9,911,N/A
2018,1,4,15,0,65,360,135,40,720,180,7,-9.2,78.79,75,0.18,2.6,42.66,2.2,912,N/A
2018,1,4,15,30,53,763,263,48,818,273,0,-9.2,74,0,0.18,2.4,41.17,2.7,912,N/A
2018,1,4,16,0,53,880,360,53,880,360,0,-8.7,69.59,0,0.18,2.1,41.49,3.2,911,N/A
2018,1,4,16,30,88,748,396,58,920,437,0,-8.7,65.65,0,0.18,2.4,40.63,3.5,911,N/A
2018,1,4,17,0,176,414,369,61,943,500,4,-8.1,62.27,0,0.18,2.6,41.47,3.8,911,N/A
2018,1,4,17,30,164,552,444,64,963,552,7,-8.1,59.56,14,0.18,3.1,38.94,4.7,911,N/A
2018,1,4,18,0,230,333,408,67,975,589,7,-8.1,57.6,14,0.18,3.5,36.89,5.5,910,N/A
2018,1,4,18,30,217,75,258,67,981,609,6,-8.1,56.49,0,0.18,3.5,35.39,6.1,910,N/A
2018,1,4,19,0,263,162,353,68,978,611,7,-7.9,56.27,0,0.18,3.6,34.15,6.8,909,N/A
2018,1,4,19,30,255,190,359,68,970,597,7,-7.9,56.95,0,0.18,3,35.1,6.4,909,N/A
2018,1,4,20,0,230,292,383,67,958,568,7,-6.5,58.49,0,0.18,2.4,40.18,6,909,N/A
2018,1,4,20,30,214,262,342,65,941,524,7,-6.5,60.84,0,0.18,2,41.6,5.5,909,N/A
2018,1,4,21,0,194,145,258,63,914,465,7,-5.5,63.91,0,0.18,1.7,46.43,5,909,N/A
2018,1,4,21,30,161,115,205,59,876,393,7,-5.6,67.58,0,0.18,1.6,48.42,4.4,909,N/A
2018,1,4,22,0,108,178,164,55,819,311,7,-5.1,71.77,0,0.18,1.5,51.71,3.9,909,N/A
2018,1,4,22,30,89,224,142,48,735,221,6,-5.1,76.38,86,0.18,1.5,55.88,2.8,909,N/A
2018,1,4,23,0,55,158,79,38,600,128,7,-6,81.34,100,0.18,1.5,56.12,1.8,909,N/A
2018,1,4,23,30,22,66,26,24,333,44,7,-6,86.51,86,0.18,1.5,56.12,1.8,909,N/A
2018,1,5,0,0,0,0,0,0,0,0,7,-6.4,92.22,0,0.18,1.5,57.8,1,909,N/A
2018,1,5,0,30,0,0,0,0,0,0,7,-6.4,97.93,0,0.18,1.5,58.64,0.8,909,N/A
2018,1,5,1,0,0,0,0,0,0,0,7,-6.4,103.79,0,0.18,1.4,58.98,0.7,910,N/A
2018,1,5,1,30,0,0,0,0,0,0,7,-6.4,109.78,0,0.18,1.4,59.83,0.5,910,N/A
2018,1,5,2,0,0,0,0,0,0,0,8,-6.5,115.87,0,0.18,1.4,60.36,0.3,910,N/A
2018,1,5,2,30,0,0,0,0,0,0,7,-6.5,122.03,0,0.18,1.3,60.8,0.2,910,N/A
2018,1,5,3,0,0,0,0,0,0,0,7,-6.6,128.24,0,0.18,1.3,61.26,0,910,N/A
2018,1,5,3,30,0,0,0,0,0,0,7,-6.6,134.48,0,0.18,1.2,60.81,0.1,910,N/A
2018,1,5,4,0,0,0,0,0,0,0,7,-6.7,140.72,0,0.18,1.2,59.95,0.2,910,N/A
2018,1,5,4,30,0,0,0,0,0,0,7,-6.7,146.91,0,0.18,1.1,59.09,0.4,910,N/A
2018,1,5,5,0,0,0,0,0,0,0,7,-6.9,152.99,0,0.18,1,57.38,0.6,910,N/A
2018,1,5,5,30,0,0,0,0,0,0,7,-6.9,158.81,0,0.18,1,57.38,0.6,910,N/A
2018,1,5,6,0,0,0,0,0,0,0,7,-7.1,164.06,0,0.18,0.9,56.43,0.6,910,N/A
2018,1,5,6,30,0,0,0,0,0,0,7,-7.1,167.94,0,0.18,1,57.67,0.3,910,N/A
2018,1,5,7,0,0,0,0,0,0,0,0,-7.3,168.88,0,0.18,1.1,57.95,0,910,N/A
2018,1,5,7,30,0,0,0,0,0,0,0,-7.3,166.26,0,0.18,1.2,60.1,-0.5,910,N/A
2018,1,5,8,0,0,0,0,0,0,0,0,-7.4,161.55,0,0.18,1.3,61.72,-1,910,N/A
2018,1,5,8,30,0,0,0,0,0,0,0,-7.4,155.95,0,0.18,1.3,63.09,-1.3,910,N/A
2018,1,5,9,0,0,0,0,0,0,0,0,-7.5,149.97,0,0.18,1.4,64.06,-1.6,910,N/A
2018,1,5,9,30,0,0,0,0,0,0,0,-7.5,143.83,0,0.18,1.4,65.01,-1.8,910,N/A
2018,1,5,10,0,0,0,0,0,0,0,0,-7.7,137.61,0,0.18,1.4,65.16,-2,909,N/A
2018,1,5,10,30,0,0,0,0,0,0,0,-7.7,131.36,0,0.18,1.4,65.64,-2.1,909,N/A
2018,1,5,11,0,0,0,0,0,0,0,0,-7.9,125.13,0,0.18,1.4,64.9,-2.2,909,N/A
2018,1,5,11,30,0,0,0,0,0,0,0,-7.9,118.94,0,0.18,1.4,64.97,-2.2,910,N/A
2018,1,5,12,0,0,0,0,0,0,0,0,-8.3,112.81,0,0.18,1.4,63.14,-2.2,910,N/A
2018,1,5,12,30,0,0,0,0,0,0,0,-8.3,106.76,0,0.18,1.4,63.14,-2.2,910,N/A
2018,1,5,13,0,0,0,0,0,0,0,0,-8.7,100.83,0,0.18,1.4,61.28,-2.2,910,N/A
2018,1,5,13,30,0,0,0,0,0,0,0,-8.6,95.03,0,0.18,1.5,57.84,-1.4,911,N/A
2018,1,5,14,0,8,36,9,12,168,15,4,-8.1,89.03,36,0.18,1.6,56.28,-0.5,911,N/A
2018,1,5,14,30,32,465,82,29,573,90,0,-8.1,83.87,25,0.18,2.3,49.47,1.3,912,N/A
2018,1,5,15,0,50,544,156,39,741,183,0,-8.5,78.78,39,0.18,3,42.43,3,912,N/A
2018,1,5,15,30,63,676,250,45,839,277,0,-8.5,73.98,11,0.18,2.6,38.72,4.3,912,N/A
2018,1,5,16,0,53,883,361,50,902,365,0,-8.1,69.56,0,0.18,2.1,36.95,5.5,912,N/A
2018,1,5,16,30,53,944,443,53,944,443,0,-8.1,65.61,0,0.18,1.7,32.87,7.2,912,N/A
2018,1,5,17,0,61,953,505,56,974,510,0,-8.5,62.22,0,0.18,1.2,28.44,8.8,911,N/A
2018,1,5,17,30,90,863,528,57,994,562,0,-8.5,59.49,0,0.18,0.9,26.41,9.9,911,N/A
2018,1,5,18,0,157,634,497,59,1007,600,7,-9.6,57.52,0,0.18,0.7,22.62,11,910,N/A
2018,1,5,18,30,198,502,476,61,1012,621,7,-9.6,56.39,0,0.18,0.5,22.03,11.4,910,N/A
2018,1,5,19,0,195,517,483,62,1012,626,7,-9.6,56.15,0,0.18,0.2,21.46,11.8,910,N/A
2018,1,5,19,30,185,531,476,62,1003,611,7,-9.6,56.82,0,0.18,0.5,21.3,11.9,909,N/A
2018,1,5,20,0,179,460,420,61,988,579,7,-9.6,58.36,0,0.18,0.8,21.1,12,909,N/A
2018,1,5,20,30,124,670,452,60,971,535,7,-9.6,60.7,0,0.18,0.8,21.66,11.6,909,N/A
2018,1,5,21,0,99,725,420,58,945,476,0,-5.5,63.76,0,0.18,0.8,30.32,11.3,909,N/A
2018,1,5,21,30,131,437,299,55,910,404,7,-5.5,67.43,0,0.18,0.9,33.05,10,909,N/A
