Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,4,8,1,0,17,153,22,17,153,22,0,6.9,88.06,0,0.22,2.4,48.69,17.9,905
2019,4,8,1,30,0,0,0,0,0,0,0,6.9,94.49,0,0.22,2.3,50.88,17.2,905
2019,4,8,2,0,0,0,0,0,0,0,0,7.3,100.55,0,0.22,2.3,54.1,16.6,906
2019,4,8,2,30,0,0,0,0,0,0,0,7.3,106.48,0,0.22,2.2,56.2,16,906
2019,4,8,3,0,0,0,0,0,0,0,3,7.6,112.23,0,0.22,2.1,59.51,15.4,906
2019,4,8,3,30,0,0,0,0,0,0,7,7.6,117.73,0,0.22,1.9,61.92,14.8,907
2019,4,8,4,0,0,0,0,0,0,0,7,7.6,122.89,0,0.22,1.7,64.17,14.3,907
2019,4,8,4,30,0,0,0,0,0,0,7,7.6,127.62,29,0.22,1.6,65.85,13.9,907
2019,4,8,5,0,0,0,0,0,0,0,0,7.4,131.77,43,0.22,1.5,66.65,13.5,907
2019,4,8,5,30,0,0,0,0,0,0,0,7.4,135.17,0,0.22,1.4,67.96,13.2,907
2019,4,8,6,0,0,0,0,0,0,0,0,7.2,137.65,0,0.22,1.4,68.24,12.9,907
2019,4,8,6,30,0,0,0,0,0,0,0,7.2,139.03,0,0.22,1.3,69.13,12.7,907
2019,4,8,7,0,0,0,0,0,0,0,0,7.2,139.2,0,0.22,1.3,70.4,12.4,907
2019,4,8,7,30,0,0,0,0,0,0,0,7.2,138.14,0,0.22,1.3,70.86,12.3,907
2019,4,8,8,0,0,0,0,0,0,0,0,7.3,135.94,0,0.22,1.2,71.75,12.3,907
2019,4,8,8,30,0,0,0,0,0,0,0,7.3,132.77,0,0.22,1.2,71.67,12.3,906
2019,4,8,9,0,0,0,0,0,0,0,0,7.7,128.8,0,0.22,1.1,73.52,12.3,906
2019,4,8,9,30,0,0,0,0,0,0,0,7.7,124.22,0,0.22,1,73.52,12.3,906
2019,4,8,10,0,0,0,0,0,0,0,0,8.1,119.16,0,0.22,0.9,75.22,12.4,906
2019,4,8,10,30,0,0,0,0,0,0,0,8.1,113.74,0,0.22,0.9,76.71,12.1,906
2019,4,8,11,0,0,0,0,0,0,0,0,8.5,108.05,0,0.22,0.9,79.58,11.9,906
2019,4,8,11,30,0,0,0,0,0,0,0,8.5,102.16,0,0.22,0.9,81.25,11.6,907
2019,4,8,12,0,0,0,0,0,0,0,0,8.8,96.12,0,0.22,1,84.55,11.3,907
2019,4,8,12,30,10,91,11,10,91,11,0,8.8,89.56,0,0.22,1.3,77.63,12.6,907
2019,4,8,13,0,34,418,80,34,418,80,0,9.2,83.65,0,0.22,1.7,73.04,14,907
2019,4,8,13,30,48,616,182,48,616,182,0,9.3,77.46,0,0.22,2,65.56,15.7,908
2019,4,8,14,0,59,730,294,59,730,294,0,9.4,71.24,0,0.22,2.3,59.26,17.4,908
2019,4,8,14,30,68,806,408,68,806,408,0,9.4,65.03,43,0.22,2.4,52.63,19.3,908
2019,4,8,15,0,74,859,518,74,859,518,0,7.8,58.89,14,0.22,2.5,42.1,21.2,908
2019,4,8,15,30,80,898,622,80,898,622,0,7.8,52.87,0,0.22,2.6,39.14,22.4,908
2019,4,8,16,0,84,929,717,84,929,717,0,6.7,47.05,0,0.22,2.6,33.72,23.6,908
2019,4,8,16,30,88,950,799,88,950,799,0,6.7,41.52,0,0.22,2.7,31.95,24.5,908
2019,4,8,17,0,91,965,867,91,965,867,0,6.1,36.44,0,0.22,2.8,28.94,25.5,907
2019,4,8,17,30,93,975,919,93,975,919,0,6.1,32.04,0,0.22,2.8,27.61,26.3,907
2019,4,8,18,0,93,984,957,93,984,957,0,5.6,28.65,0,0.22,2.9,25.34,27.1,907
2019,4,8,18,30,94,987,976,94,987,976,0,5.6,26.66,0,0.22,3,24.45,27.7,906
2019,4,8,19,0,95,987,979,95,987,979,0,4.9,26.41,0,0.22,3.1,22.53,28.3,906
2019,4,8,19,30,95,986,966,95,986,966,0,4.9,27.93,0,0.22,3.2,22.11,28.6,905
2019,4,8,20,0,94,980,934,94,980,934,0,4.2,30.96,0,0.22,3.3,20.6,29,905
2019,4,8,20,30,92,969,885,92,969,885,0,4.2,35.11,0,0.22,3.3,20.46,29.1,904
2019,4,8,21,0,91,952,820,91,952,820,0,3.6,40.02,0,0.22,3.4,19.49,29.2,904
2019,4,8,21,30,87,934,742,87,934,742,0,3.6,45.44,0,0.22,3.4,19.71,29,904
2019,4,8,22,0,82,908,651,82,908,651,0,3,51.19,0,0.22,3.4,19.06,28.9,903
2019,4,8,22,30,76,876,551,76,876,551,0,3,57.16,0,0.22,3.2,19.62,28.4,903
2019,4,8,23,0,70,831,444,70,831,444,0,2.9,63.27,0,0.22,3,20.08,27.9,903
2019,4,8,23,30,62,763,330,62,763,330,0,2.9,69.45,0,0.22,3,20.08,27.9,903
2019,4,9,0,0,51,665,216,51,665,216,0,7.9,75.67,0,0.22,1.5,35.75,24,903
2019,4,9,0,30,38,501,109,38,501,109,0,7.9,81.87,0,0.22,1.6,40.33,22,903
2019,4,9,1,0,18,192,25,18,192,25,0,6.7,87.92,0,0.22,1.8,41.94,20,904
2019,4,9,1,30,0,0,0,0,0,0,0,6.7,94.33,0,0.22,1.9,43.79,19.3,904
2019,4,9,2,0,0,0,0,0,0,0,0,6.6,100.39,0,0.22,2.1,45.87,18.5,904
2019,4,9,2,30,0,0,0,0,0,0,0,6.6,106.31,0,0.22,2.2,47.93,17.8,904
2019,4,9,3,0,0,0,0,0,0,0,0,6.8,112.04,0,0.22,2.3,50.83,17.1,905
2019,4,9,3,30,0,0,0,0,0,0,0,6.8,117.51,0,0.22,2.3,52.46,16.6,905
2019,4,9,4,0,0,0,0,0,0,0,0,6.9,122.66,0,0.22,2.4,54.8,16,905
2019,4,9,4,30,0,0,0,0,0,0,0,6.9,127.36,29,0.22,2.4,56.94,15.4,905
2019,4,9,5,0,0,0,0,0,0,0,0,6.8,131.48,43,0.22,2.3,58.21,14.9,905
2019,4,9,5,30,0,0,0,0,0,0,0,6.8,134.86,0,0.22,2.3,60.11,14.4,905
2019,4,9,6,0,0,0,0,0,0,0,0,6.3,137.31,0,0.22,2.2,60.37,13.9,904
2019,4,9,6,30,0,0,0,0,0,0,0,6.3,138.67,0,0.22,2.1,62.35,13.4,904
2019,4,9,7,0,0,0,0,0,0,0,7,5.7,138.82,0,0.22,2,61.37,13,904
2019,4,9,7,30,0,0,0,0,0,0,0,5.7,137.76,0,0.22,1.9,62.99,12.6,904
2019,4,9,8,0,0,0,0,0,0,0,0,4.9,135.57,0,0.22,1.8,61.12,12.2,904
2019,4,9,8,30,0,0,0,0,0,0,0,4.9,132.41,0,0.22,1.7,62.68,11.8,903
2019,4,9,9,0,0,0,0,0,0,0,0,4,128.46,0,0.22,1.5,60.31,11.4,903
2019,4,9,9,30,0,0,0,0,0,0,0,4,123.89,0,0.22,1.4,61.52,11.1,903
2019,4,9,10,0,0,0,0,0,0,0,0,3,118.84,0,0.22,1.3,58.6,10.8,903
2019,4,9,10,30,0,0,0,0,0,0,7,3,113.44,0,0.22,1.3,59.32,10.6,902
2019,4,9,11,0,0,0,0,0,0,0,0,2.1,107.76,0,0.22,1.2,55.86,10.5,902
2019,4,9,11,30,0,0,0,0,0,0,0,2.1,101.88,0,0.22,1.2,55.49,10.6,902
2019,4,9,12,0,0,0,0,0,0,0,0,1.4,95.85,0,0.22,1.2,52.71,10.7,902
2019,4,9,12,30,11,105,12,11,105,12,0,1.4,89.32,0,0.22,1.4,47.12,12.4,902
2019,4,9,13,0,35,324,72,33,449,85,7,2.1,83.4,68,0.22,1.5,44.26,14.1,903
2019,4,9,13,30,55,552,177,47,644,190,0,2.1,77.21,36,0.22,1.5,39.9,15.7,902
2019,4,9,14,0,70,665,287,58,759,305,0,0.9,70.98,0,0.22,1.4,33.25,17.2,902
2019,4,9,14,30,74,785,409,66,833,421,0,0.9,64.77,0,0.22,1.1,29.16,19.3,902
2019,4,9,15,0,72,883,532,72,883,532,0,1.4,58.62,0,0.22,0.7,26.82,21.3,902
2019,4,9,15,30,77,917,634,77,917,634,0,1.5,52.6,0,0.22,1.4,23.06,23.8,902
2019,4,9,16,0,81,944,728,81,944,728,0,1.1,46.76,0,0.22,2,19.3,26.3,902
2019,4,9,16,30,85,964,810,85,964,810,0,1.1,41.21,0,0.22,2.5,17.38,28.1,902
2019,4,9,17,0,88,976,876,88,976,876,0,1.1,36.11,0,0.22,3.1,15.57,30,901
2019,4,9,17,30,91,985,929,91,985,929,0,1.1,31.69,0,0.22,3.3,14.79,30.9,901
2019,4,9,18,0,94,989,965,94,989,965,0,1.2,28.28,0,0.22,3.5,14.11,31.9,900
2019,4,9,18,30,232,764,917,95,989,982,0,1.2,26.28,4,0.22,3.8,13.64,32.5,900
2019,4,9,19,0,96,987,983,96,987,983,0,1.1,26.04,0,0.22,4.1,13.1,33.1,899
2019,4,9,19,30,98,982,968,98,982,968,0,1.1,27.59,0,0.22,4.4,12.87,33.4,898
2019,4,9,20,0,98,974,936,98,974,936,0,0.8,30.67,0,0.22,4.7,12.36,33.7,898
2019,4,9,20,30,94,966,887,94,966,887,0,0.8,34.86,0,0.22,4.9,12.35,33.7,897
2019,4,9,21,0,91,954,824,91,954,824,0,0.3,39.81,0,0.22,5.1,11.93,33.7,897
2019,4,9,21,30,99,908,738,86,937,746,0,0.3,45.25,0,0.22,5.2,12.05,33.5,896
2019,4,9,22,0,104,846,636,81,914,656,0,-0.2,51.02,0,0.22,5.3,11.84,33.2,896
2019,4,9,22,30,97,795,530,75,883,556,7,-0.2,57,0,0.22,4.8,12.31,32.5,896
2019,4,9,23,0,69,838,448,69,838,448,0,0.9,63.12,0,0.22,4.3,13.91,31.8,895
2019,4,9,23,30,61,772,334,61,772,334,0,0.9,69.31,7,0.22,4.3,13.91,31.8,895
2019,4,10,0,0,51,670,218,51,675,220,7,5.4,75.53,89,0.22,2.2,25.1,27,895
2019,4,10,0,30,37,500,109,38,514,112,7,5.3,81.73,100,0.22,2.3,28.23,25,895
2019,4,10,1,0,17,181,24,19,206,27,7,3.9,87.79,71,0.22,2.3,28.91,22.9,895
2019,4,10,1,30,0,0,0,0,0,0,7,3.9,94.17,0,0.22,2.9,29.26,22.7,895
2019,4,10,2,0,0,0,0,0,0,0,7,2,100.22,0,0.22,3.5,26.13,22.4,895
2019,4,10,2,30,0,0,0,0,0,0,7,2,106.13,0,0.22,4.3,26.29,22.3,895
2019,4,10,3,0,0,0,0,0,0,0,7,0.2,111.84,0,0.22,5.1,23.02,22.3,895
2019,4,10,3,30,0,0,0,0,0,0,7,0.2,117.3,0,0.22,5.5,23.3,22.1,895
2019,4,10,4,0,0,0,0,0,0,0,7,-0.9,122.42,0,0.22,5.9,21.77,21.9,895
2019,4,10,4,30,0,0,0,0,0,0,0,-0.9,127.1,29,0.22,5.9,22.44,21.4,895
2019,4,10,5,0,0,0,0,0,0,0,0,-1.3,131.19,43,0.22,5.9,22.4,21,895
2019,4,10,5,30,0,0,0,0,0,0,7,-1.3,134.54,0,0.22,5.6,23.24,20.4,895
2019,4,10,6,0,0,0,0,0,0,0,7,-1.3,136.97,0,0.22,5.3,24.25,19.7,895
2019,4,10,6,30,0,0,0,0,0,0,3,-1.3,138.3,0,0.22,5,25.15,19.1,894
2019,4,10,7,0,0,0,0,0,0,0,7,-1.3,138.45,0,0.22,4.7,26.05,18.5,894
2019,4,10,7,30,0,0,0,0,0,0,7,-1.3,137.38,0,0.22,4.3,26.88,18,894
2019,4,10,8,0,0,0,0,0,0,0,7,-1.1,135.2,0,0.22,4,28.35,17.5,894
2019,4,10,8,30,0,0,0,0,0,0,7,-1.1,132.05,0,0.22,3.6,29.26,17,894
2019,4,10,9,0,0,0,0,0,0,0,7,-0.4,128.11,0,0.22,3.2,31.59,16.6,893
2019,4,10,9,30,0,0,0,0,0,0,0,-0.4,123.56,0,0.22,3,32.4,16.2,893
2019,4,10,10,0,0,0,0,0,0,0,0,0.3,118.53,0,0.22,2.7,34.85,15.8,893
2019,4,10,10,30,0,0,0,0,0,0,0,0.3,113.14,0,0.22,2.8,36.21,15.2,893
2019,4,10,11,0,0,0,0,0,0,0,0,0.2,107.48,0,0.22,2.9,37.48,14.6,893
2019,4,10,11,30,0,0,0,0,0,0,0,0.2,101.61,0,0.22,3.3,37.68,14.5,892
2019,4,10,12,0,0,0,0,0,0,0,0,-0.1,95.59,0,0.22,3.6,36.87,14.5,892
2019,4,10,12,30,11,97,13,11,97,13,0,-0.1,89.1,0,0.22,4.3,34.36,15.6,892
2019,4,10,13,0,37,381,83,38,426,89,0,-0.1,83.14,14,0.22,5,31.98,16.7,892
2019,4,10,13,30,73,328,147,54,626,195,7,-0.1,76.95,68,0.22,5,28.92,18.3,892
2019,4,10,14,0,111,292,207,65,748,312,7,0.7,70.72,0,0.22,5.1,27.93,19.8,892
2019,4,10,14,30,137,482,344,72,830,429,7,0.7,64.51,0,0.22,5.6,23.68,22.5,892
2019,4,10,15,0,160,560,454,76,890,543,7,1,58.36,0,0.22,6.1,20.52,25.2,891
2019,4,10,15,30,227,428,489,80,929,648,7,1,52.32,0,0.22,7.5,17.93,27.5,891
2019,4,10,16,0,295,364,546,84,959,744,7,-1.9,46.47,0,0.22,9,12.65,29.9,891
2019,4,10,16,30,198,725,746,87,979,827,7,-1.9,40.91,0,0.22,9.6,12.01,30.8,890
2019,4,10,17,0,198,762,816,90,994,896,0,-3.1,35.78,0,0.22,10.2,10.39,31.7,890
2019,4,10,17,30,395,355,698,92,1004,950,7,-3.1,31.34,0,0.22,10.6,10.04,32.3,889
2019,4,10,18,0,225,760,897,93,1012,987,0,-3.6,27.91,0,0.22,11,9.35,32.9,888
2019,4,10,18,30,171,884,966,97,1012,1007,0,-3.6,25.91,0,0.22,11.3,9.2,33.2,888
2019,4,10,19,0,287,671,892,98,1005,1004,7,-3.9,25.68,0,0.22,11.7,8.85,33.5,887
2019,4,10,19,30,372,508,824,100,998,987,7,-3.9,27.27,0,0.22,11.9,8.95,33.3,887
2019,4,10,20,0,351,504,786,103,987,954,7,-4.4,30.38,0,0.22,12.1,8.68,33.2,887
2019,4,10,20,30,283,596,774,107,969,905,7,-4.4,34.61,0,0.22,12.3,8.97,32.6,886
2019,4,10,21,0,193,762,780,112,942,838,0,-5.7,39.59,0,0.22,12.4,8.41,32,886
2019,4,10,21,30,127,875,745,109,921,760,0,-5.7,45.06,0,0.22,12.4,8.8,31.2,886
2019,4,10,22,0,137,790,636,107,890,669,0,-7.9,50.85,14,0.22,12.3,7.78,30.4,886
2019,4,10,22,30,134,716,526,100,855,568,0,-7.9,56.84,32,0.22,12.1,8.29,29.3,886
2019,4,10,23,0,98,766,446,92,800,456,0,-9.9,62.97,7,0.22,11.9,7.55,28.2,886
2019,4,10,23,30,121,427,273,81,722,338,3,-9.9,69.16,64,0.22,11.9,7.55,28.2,886
2019,4,11,0,0,81,419,187,68,616,223,0,-10.7,75.38,46,0.21,10.8,8.39,25.4,887
2019,4,11,0,30,50,254,87,48,450,114,3,-10.7,81.59,54,0.21,10.1,9.18,23.9,888
2019,4,11,1,0,19,118,24,21,156,27,0,-10.4,87.65,21,0.21,9.3,10.18,22.5,888
2019,4,11,1,30,0,0,0,0,0,0,0,-10.4,94.02,0,0.21,8.9,10.9,21.4,889
2019,4,11,2,0,0,0,0,0,0,0,0,-10.3,100.06,0,0.21,8.6,11.74,20.3,889
2019,4,11,2,30,0,0,0,0,0,0,0,-10.3,105.95,0,0.21,8.4,12.5,19.3,890
2019,4,11,3,0,0,0,0,0,0,0,0,-10.1,111.65,0,0.21,8.3,13.55,18.3,890
2019,4,11,3,30,0,0,0,0,0,0,0,-10.1,117.09,0,0.21,8.1,14.54,17.2,891
2019,4,11,4,0,0,0,0,0,0,0,0,-9.4,122.19,0,0.21,8,16.5,16.1,891
2019,4,11,4,30,0,0,0,0,0,0,0,-9.4,126.84,14,0.21,7.8,17.47,15.2,891
2019,4,11,5,0,0,0,0,0,0,0,0,-9.1,130.91,29,0.21,7.7,18.88,14.3,892
2019,4,11,5,30,0,0,0,0,0,0,0,-9.1,134.23,0,0.21,7.7,19.62,13.7,892
2019,4,11,6,0,0,0,0,0,0,0,0,-9.3,136.63,0,0.21,7.7,20.32,13,892
2019,4,11,6,30,0,0,0,0,0,0,0,-9.3,137.94,0,0.21,7.6,20.99,12.5,892
2019,4,11,7,0,0,0,0,0,0,0,0,-9.2,138.08,0,0.21,7.5,21.73,12,892
2019,4,11,7,30,0,0,0,0,0,0,0,-9.3,137.01,0,0.21,6.9,22.45,11.5,892
2019,4,11,8,0,0,0,0,0,0,0,0,-8.6,134.83,0,0.21,6.4,24.58,10.9,892
2019,4,11,8,30,0,0,0,0,0,0,0,-8.6,131.69,0,0.21,5.6,25.75,10.2,892
2019,4,11,9,0,0,0,0,0,0,0,0,-7.5,127.77,0,0.21,4.8,29.16,9.6,892
2019,4,11,9,30,0,0,0,0,0,0,0,-7.5,123.24,0,0.21,4.1,30.77,8.8,892
2019,4,11,10,0,0,0,0,0,0,0,0,-6.3,118.22,0,0.21,3.5,35.34,8.1,892
2019,4,11,10,30,0,0,0,0,0,0,0,-6.3,112.85,0,0.21,2.8,37.11,7.4,893
2019,4,11,11,0,0,0,0,0,0,0,0,-5.2,107.19,0,0.21,2.2,42,6.8,894
2019,4,11,11,30,0,0,0,0,0,0,0,-5.2,101.33,0,0.21,2.6,43.47,6.3,894
2019,4,11,12,0,0,0,0,0,0,0,0,-4.8,95.32,0,0.21,2.9,46.68,5.7,895
2019,4,11,12,30,14,142,17,14,142,17,0,-4.8,88.85,0,0.21,4.1,46.73,5.7,896
2019,4,11,13,0,36,472,94,36,472,94,0,-5.1,82.89,0,0.21,5.2,46,5.6,896
2019,4,11,13,30,50,657,201,50,657,201,0,-5.1,76.69,0,0.21,5.3,45.11,5.9,897
2019,4,11,14,0,61,765,317,61,765,317,0,-5.6,70.46,0,0.21,5.5,42.57,6.2,897
2019,4,11,14,30,69,839,433,69,839,433,0,-5.6,64.25,0,0.21,5.3,40.06,7.1,898
2019,4,11,15,0,76,890,546,76,890,546,0,-6.4,58.09,0,0.21,5.1,35.73,7.9,898
2019,4,11,15,30,80,931,653,80,931,653,0,-6.4,52.05,0,0.21,4.7,32.95,9.1,898
2019,4,11,16,0,85,961,750,85,961,750,0,-6.4,46.18,0,0.21,4.4,30.38,10.3,898
2019,4,11,16,30,87,983,833,87,983,833,0,-6.4,40.6,0,0.21,4,28.24,11.4,898
2019,4,11,17,0,88,999,902,88,999,902,0,-5.8,35.46,0,0.21,3.6,27.66,12.4,898
2019,4,11,17,30,91,1008,955,91,1008,955,0,-5.8,30.99,0,0.21,3.3,26.05,13.3,897
2019,4,11,18,0,92,1010,988,92,1010,988,0,-5.3,27.54,0,0.21,3,25.67,14.1,897
2019,4,11,18,30,93,1013,1007,93,1013,1007,0,-5.3,25.53,0,0.21,2.7,24.7,14.7,897
2019,4,11,19,0,94,1012,1009,94,1012,1009,0,-4.9,25.32,0,0.21,2.4,24.45,15.3,896
2019,4,11,19,30,95,1003,989,95,1003,989,0,-4.9,26.94,0,0.21,2.1,23.68,15.8,896
2019,4,11,20,0,105,978,951,96,994,956,0,-4.5,30.1,0,0.21,1.8,23.82,16.2,896
2019,4,11,20,30,94,983,905,94,983,905,0,-4.5,34.37,0,0.21,1.5,23.5,16.4,895
2019,4,11,21,0,91,965,837,91,965,837,0,-4.1,39.38,0,0.21,1.2,23.73,16.7,895
2019,4,11,21,30,89,944,758,89,944,758,0,-4.1,44.87,0,0.21,1.2,23.59,16.8,895
2019,4,11,22,0,110,844,645,85,917,666,0,-3.8,50.68,0,0.21,1.2,23.95,16.9,895
2019,4,11,22,30,120,730,521,80,882,564,0,-3.8,56.68,0,0.21,1.5,24.25,16.7,895
2019,4,11,23,0,127,219,227,73,833,454,4,-3.7,62.82,0,0.21,1.8,24.71,16.6,895
2019,4,11,23,30,102,77,130,65,765,339,4,-3.7,69.02,0,0.21,1.8,24.71,16.6,895
2019,4,12,0,0,78,308,156,54,669,224,4,-2.6,75.24,57,0.21,2.2,28.42,15.7,895
2019,4,12,0,30,46,67,56,40,512,116,4,-2.6,81.44,100,0.21,2.4,30.5,14.6,895
2019,4,12,1,0,12,36,14,20,207,29,3,-1.4,87.5,71,0.21,2.6,35.71,13.5,895
2019,4,12,1,30,0,0,0,0,0,0,3,-1.4,93.86,0,0.21,2.9,37.13,12.9,895
2019,4,12,2,0,0,0,0,0,0,0,0,-1.8,99.89,0,0.21,3.3,37.43,12.3,896
2019,4,12,2,30,0,0,0,0,0,0,7,-1.8,105.77,0,0.21,3.2,38.68,11.8,896
2019,4,12,3,0,0,0,0,0,0,0,7,-1.8,111.46,0,0.21,3.1,40.35,11.2,896
2019,4,12,3,30,0,0,0,0,0,0,7,-1.8,116.88,0,0.21,2.9,41.48,10.8,897
2019,4,12,4,0,0,0,0,0,0,0,7,-1.6,121.96,0,0.21,2.7,43.13,10.4,897
2019,4,12,4,30,0,0,0,0,0,0,4,-1.6,126.58,0,0.21,2.2,44.59,9.9,897
2019,4,12,5,0,0,0,0,0,0,0,0,-1.3,130.62,0,0.21,1.8,47.18,9.4,897
2019,4,12,5,30,0,0,0,0,0,0,0,-1.3,133.91,0,0.21,1.5,49.12,8.8,897
2019,4,12,6,0,0,0,0,0,0,0,7,-1.2,136.29,0,0.21,1.3,51.39,8.2,897
2019,4,12,6,30,0,0,0,0,0,0,7,-1.2,137.59,0,0.21,1.2,53.16,7.7,897
2019,4,12,7,0,0,0,0,0,0,0,7,-1.6,137.7,0,0.21,1,53.8,7.1,897
2019,4,12,7,30,0,0,0,0,0,0,0,-1.6,136.64,0,0.21,0.9,55.29,6.7,897
2019,4,12,8,0,0,0,0,0,0,0,0,-1.9,134.47,0,0.21,0.8,56.12,6.2,897
2019,4,12,8,30,0,0,0,0,0,0,0,-1.9,131.34,0,0.21,0.9,58.09,5.7,897
2019,4,12,9,0,0,0,0,0,0,0,0,-2.1,127.44,0,0.21,0.9,59.92,5.1,897
2019,4,12,9,30,0,0,0,0,0,0,0,-2.1,122.91,0,0.21,1,62.04,4.6,897
2019,4,12,10,0,0,0,0,0,0,0,0,-2.1,117.92,0,0.21,1.1,63.96,4.1,897
2019,4,12,10,30,0,0,0,0,0,0,0,-2.1,112.55,0,0.21,1.3,65.32,3.8,897
2019,4,12,11,0,0,0,0,0,0,0,0,-2.1,106.91,0,0.21,1.6,67.45,3.4,898
2019,4,12,11,30,0,0,0,0,0,0,7,-2.1,101.06,0,0.21,2.1,67.93,3.3,898
2019,4,12,12,0,0,0,0,0,0,0,7,-1.9,95.06,0,0.21,2.5,69.71,3.1,898
2019,4,12,12,30,4,0,4,15,116,18,7,-1.9,88.61,57,0.21,2.9,66.43,3.8,899
2019,4,12,13,0,15,0,15,41,416,94,7,-1.5,82.63,100,0.21,3.3,64.83,4.5,899
2019,4,12,13,30,38,5,39,60,593,199,7,-1.5,76.44,71,0.21,3.2,59.65,5.7,899
2019,4,12,14,0,118,16,123,77,695,312,7,-1.3,70.21,0,0.21,3.1,56.29,6.8,899
2019,4,12,14,30,177,60,203,87,773,426,7,-1.3,63.99,0,0.21,3.3,52.28,7.9,900
2019,4,12,15,0,239,153,320,97,827,537,7,-1.1,57.83,0,0.21,3.4,49.19,9,900
2019,4,12,15,30,281,126,359,103,869,641,7,-1.1,51.78,0,0.21,3.6,45.09,10.3,900
2019,4,12,16,0,327,216,477,109,900,735,7,-1.3,45.9,0,0.21,3.8,40.45,11.7,900
2019,4,12,16,30,377,181,515,116,921,818,6,-1.3,40.31,0,0.21,3.8,37.14,13,900
2019,4,12,17,0,399,255,608,120,936,885,7,-1.9,35.14,0,0.21,3.8,32.57,14.4,899
2019,4,12,17,30,428,185,587,124,941,934,6,-1.9,30.65,0,0.21,3.5,30.35,15.5,899
2019,4,12,18,0,456,159,597,131,943,970,6,-2.3,27.18,0,0.21,3.2,27.44,16.6,899
2019,4,12,18,30,457,192,631,135,942,988,6,-2.3,25.16,0,0.21,2.8,26.06,17.4,898
2019,4,12,19,0,450,110,550,141,934,988,6,-2.8,24.96,0,0.21,2.4,23.88,18.2,898
2019,4,12,19,30,443,121,551,148,919,970,6,-2.8,26.62,0,0.21,2.3,23.26,18.6,897
2019,4,12,20,0,437,132,552,156,892,930,6,-3.4,29.82,0,0.21,2.1,21.61,19.1,897
2019,4,12,20,30,411,194,572,158,871,879,7,-3.4,34.13,0,0.21,2.1,21.61,19.1,897
2019,4,12,21,0,380,208,541,159,842,812,7,-3.6,39.17,0,0.21,2.1,21.06,19.2,896
2019,4,12,21,30,326,139,425,157,808,731,6,-3.6,44.69,0,0.21,2.1,21.46,18.9,896
2019,4,12,22,0,278,192,400,153,760,636,6,-2.9,50.51,0,0.21,2.1,23.16,18.6,896
2019,4,12,22,30,219,221,341,145,705,534,7,-2.8,56.53,0,0.21,1.7,24.38,17.8,897
2019,4,12,23,0,187,180,270,134,631,424,7,1.7,62.67,0,0.21,1.4,35.7,17,897
2019,4,12,23,30,127,152,182,117,544,313,7,1.7,68.87,0,0.21,1.4,35.7,17,897
2019,4,13,0,0,56,7,58,97,405,201,7,2.7,75.1,57,0.21,2.5,43.67,15,898
2019,4,13,0,30,28,2,28,65,227,99,7,2.7,81.29,100,0.21,3.7,46.27,14.1,898
2019,4,13,1,0,8,0,8,20,52,22,7,3.5,87.35,71,0.21,4.9,51.61,13.3,899
2019,4,13,1,30,0,0,0,0,0,0,7,3.5,93.71,0,0.21,5.6,55.45,12.2,899
2019,4,13,2,0,0,0,0,0,0,0,7,4.8,99.72,0,0.21,6.3,64.65,11.2,900
2019,4,13,2,30,0,0,0,0,0,0,6,4.8,105.59,0,0.21,6.7,69.09,10.2,900
2019,4,13,3,0,0,0,0,0,0,0,6,4.6,111.26,0,0.21,7,72.53,9.3,900
2019,4,13,3,30,0,0,0,0,0,0,6,4.6,116.67,0,0.21,7.1,76.54,8.5,900
2019,4,13,4,0,0,0,0,0,0,0,6,3.9,121.72,0,0.21,7.2,76.53,7.8,901
2019,4,13,4,30,0,0,0,0,0,0,7,3.9,126.32,0,0.21,6.9,80.27,7.1,901
2019,4,13,5,0,0,0,0,0,0,0,6,3.6,130.34,0,0.21,6.7,82.25,6.4,901
2019,4,13,5,30,0,0,0,0,0,0,9,3.6,133.6,0,0.21,6.4,86.22,5.7,900
2019,4,13,6,0,0,0,0,0,0,0,9,3.2,135.95,0,0.21,6,87.61,5.1,900
2019,4,13,6,30,0,0,0,0,0,0,9,3.2,137.23,0,0.21,5.8,92.63,4.3,900
2019,4,13,7,0,0,0,0,0,0,0,9,2.3,137.34,0,0.21,5.5,92.16,3.5,900
2019,4,13,7,30,0,0,0,0,0,0,9,2.3,136.27,0,0.21,5.6,93.36,3.3,899
2019,4,13,8,0,0,0,0,0,0,0,9,1.8,134.1,0,0.21,5.7,91.65,3,899
2019,4,13,8,30,0,0,0,0,0,0,9,1.8,130.99,0,0.21,5.7,92.2,2.9,898
2019,4,13,9,0,0,0,0,0,0,0,9,1.5,127.1,0,0.21,5.8,91.09,2.8,898
2019,4,13,9,30,0,0,0,0,0,0,9,1.5,122.6,0,0.21,5.7,91.63,2.7,897
2019,4,13,10,0,0,0,0,0,0,0,9,1.2,117.61,0,0.21,5.6,91.44,2.5,897
2019,4,13,10,30,0,0,0,0,0,0,9,1.2,112.26,0,0.21,4.4,93.41,2.2,897
2019,4,13,11,0,0,0,0,0,0,0,9,0.8,106.63,0,0.21,3.2,92.65,1.9,897
