Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2015,1,1,15,0,7,0,7,71,476,163,8,-7,78.84,0,0.866,1.5,73.46,-3,900,N/A
2015,1,1,15,30,14,0,14,91,598,255,7,-7,74.06,0,0.866,1.6,73.45,-3,900,N/A
2015,1,1,16,0,29,0,29,104,692,345,4,-6,69.67,0,0.866,1.8,74.55,-3,900,N/A
2015,1,1,16,30,34,0,34,117,749,424,8,-6,65.77,0,0.866,2,69.2,-2,900,N/A
2015,1,1,17,0,129,0,129,119,809,494,7,-6,62.44,0,0.866,2.2,70.47,-2,900,N/A
2015,1,1,17,30,46,0,46,126,837,548,7,-6,59.77,0,0.866,2.3,70.42,-2,900,N/A
2015,1,1,18,0,172,5,175,123,873,588,7,-6,57.87,0,0.866,2.4,72.03,-2,900,N/A
2015,1,1,18,30,219,29,235,126,883,609,7,-6,56.8,0,0.866,2.4,66.88,-1,900,N/A
2015,1,1,19,0,261,124,329,121,896,614,7,-5,56.63,0,0.866,2.5,68.85,-1,900,N/A
2015,1,1,19,30,238,59,271,120,892,601,7,-6,57.34,0,0.866,2.6,64,0,900,N/A
2015,1,1,20,0,221,49,246,113,888,572,7,-5,58.92,0,0.866,2.7,66.35,0,900,N/A
2015,1,1,20,30,217,95,263,108,867,525,7,-5,61.3,0,0.866,2.6,66.34,0,900,N/A
2015,1,1,21,0,192,103,237,99,845,464,7,-5,64.38,0,0.866,2.5,68.43,0,900,N/A
2015,1,1,21,30,162,165,224,90,801,389,7,-5,68.07,0,0.866,2.3,68.44,0,900,N/A
2015,1,1,22,0,42,0,42,78,741,304,7,-4,72.28,0,0.866,2.2,69.85,0,900,N/A
2015,1,1,22,30,89,81,108,64,646,211,7,-4,76.91,0,0.866,1.8,69.86,0,900,N/A
2015,1,1,23,0,53,44,59,46,497,116,7,-4,81.89,4,0.866,1.4,75.17,-1,900,N/A
2015,1,1,23,30,17,0,17,22,237,33,7,-4,87.17,4,0.866,1.1,75.19,-1,900,N/A
2015,1,2,0,0,0,0,0,0,0,0,7,-4,92.68,0,0.866,0.9,80.76,-2,900,N/A
2015,1,2,0,30,0,0,0,0,0,0,7,-4,98.38,0,0.866,0.7,80.77,-2,900,N/A
2015,1,2,1,0,0,0,0,0,0,0,4,-4,104.24,0,0.866,0.5,80.6,-2,900,N/A
2015,1,2,1,30,0,0,0,0,0,0,4,-4,110.23,0,0.866,0.4,80.59,-2,900,N/A
2015,1,2,2,0,0,0,0,0,0,0,4,-4,116.31,0,0.866,0.4,86.63,-3,900,N/A
2015,1,2,2,30,0,0,0,0,0,0,4,-4,122.47,0,0.866,0.4,86.63,-3,900,N/A
2015,1,2,3,0,0,0,0,0,0,0,4,-4,128.68,0,0.866,0.4,86.5,-3,900,N/A
2015,1,2,3,30,0,0,0,0,0,0,7,-4,134.92,0,0.866,0.4,86.49,-3,900,N/A
2015,1,2,4,0,0,0,0,0,0,0,7,-4,141.15,0,0.866,0.5,86.28,-3,900,N/A
2015,1,2,4,30,0,0,0,0,0,0,7,-4,147.35,0,0.866,0.6,86.28,-3,900,N/A
2015,1,2,5,0,0,0,0,0,0,0,7,-5,153.43,0,0.866,0.7,85.9,-3,900,N/A
2015,1,2,5,30,0,0,0,0,0,0,7,-5,159.26,0,0.866,0.8,85.91,-3,900,N/A
2015,1,2,6,0,0,0,0,0,0,0,7,-5,164.52,0,0.866,1,85.85,-3,900,N/A
2015,1,2,6,30,0,0,0,0,0,0,4,-5,168.36,0,0.866,1,85.86,-3,900,N/A
2015,1,2,7,0,0,0,0,0,0,0,4,-4,169.14,0,0.866,1,86.34,-3,900,N/A
2015,1,2,7,30,0,0,0,0,0,0,4,-4,166.32,0,0.866,0.9,86.34,-3,900,N/A
2015,1,2,8,0,0,0,0,0,0,0,4,-4,161.49,0,0.866,0.9,86.55,-3,900,N/A
2015,1,2,8,30,0,0,0,0,0,0,4,-4,155.83,0,0.866,1.1,86.53,-3,900,N/A
2015,1,2,9,0,0,0,0,0,0,0,4,-4,149.83,0,0.866,1.4,86.68,-3,900,N/A
2015,1,2,9,30,0,0,0,0,0,0,4,-4,143.67,0,0.866,1.6,86.66,-3,900,N/A
2015,1,2,10,0,0,0,0,0,0,0,4,-4,137.44,0,0.866,1.8,86.87,-3,900,N/A
2015,1,2,10,30,0,0,0,0,0,0,4,-4,131.2,0,0.866,1.8,86.87,-3,900,N/A
2015,1,2,11,0,0,0,0,0,0,0,4,-4,124.97,0,0.866,1.8,86.92,-3,900,N/A
2015,1,2,11,30,0,0,0,0,0,0,7,-4,118.79,0,0.866,1.8,86.93,-3,900,N/A
2015,1,2,12,0,0,0,0,0,0,0,7,-4,112.67,0,0.866,1.9,86.92,-3,900,N/A
2015,1,2,12,30,0,0,0,0,0,0,7,-4,106.64,0,0.866,1.9,86.94,-3,900,N/A
2015,1,2,13,0,0,0,0,0,0,0,6,-4,100.72,0,0.866,2,86.9,-3,900,N/A
2015,1,2,13,30,0,0,0,0,0,0,7,-4,94.95,0,0.866,2.1,80.73,-2,900,N/A
2015,1,2,14,0,0,0,0,0,0,0,7,-4,89.34,0,0.866,2.2,81.07,-2,900,N/A
2015,1,2,14,30,9,0,9,40,331,74,7,-4,83.97,0,0.866,2.3,75.34,-1,900,N/A
2015,1,2,15,0,20,0,20,62,518,162,7,-4,78.85,4,0.866,2.5,76.4,-1,900,N/A
2015,1,2,15,30,76,0,76,79,633,253,7,-4,74.06,0,0.866,2.5,71.03,0,900,N/A
2015,1,2,16,0,128,12,132,91,715,339,6,-4,69.67,0,0.866,2.6,72.9,0,900,N/A
2015,1,2,16,30,60,0,60,101,767,416,6,-4,65.75,0,0.866,2.7,72.85,0,900,N/A
2015,1,2,17,0,51,0,51,107,809,482,6,-3,62.41,0,0.866,2.9,75.12,0,900,N/A
2015,1,2,17,30,130,0,130,113,834,534,6,-3,59.72,0,0.866,2.9,75.04,0,900,N/A
2015,1,2,18,0,139,0,139,110,865,571,6,-3,57.8,0,0.866,2.9,72.45,1,900,N/A
2015,1,2,18,30,218,27,233,112,873,591,7,-3,56.72,0,0.866,2.7,72.39,1,900,N/A
2015,1,2,19,0,141,0,141,115,867,594,7,-2,56.53,0,0.866,2.6,74.97,1,900,N/A
2015,1,2,19,30,69,0,69,114,862,581,6,-2,57.24,0,0.866,2.6,74.94,1,900,N/A
2015,1,2,20,0,114,0,114,112,846,551,6,-2,58.81,0,0.866,2.6,77.86,1,900,N/A
2015,1,2,20,30,88,0,88,107,825,505,6,-2,61.18,0,0.866,2.7,83.66,0,900,N/A
2015,1,2,21,0,97,0,97,102,789,445,6,-2,64.25,0,0.866,2.8,85.72,0,900,N/A
2015,1,2,21,30,22,0,22,93,745,373,6,-2,67.94,0,0.866,2.5,85.73,0,900,N/A
2015,1,2,22,0,67,0,67,84,668,289,6,-1,72.14,0,0.866,2.2,86.84,0,900,N/A
2015,1,2,22,30,87,219,137,69,572,200,7,-1,76.77,0,0.866,1.9,86.84,0,900,N/A
2015,1,2,23,0,57,125,75,51,409,109,7,-1,81.76,4,0.866,1.7,86.46,-1,900,N/A
2015,1,2,23,30,21,0,21,23,170,31,6,-1,87.03,4,0.866,1.9,86.43,-1,900,N/A
2015,1,3,0,0,0,0,0,0,0,0,6,-2,92.54,0,0.866,2.2,91.35,-1,900,N/A
2015,1,3,0,30,0,0,0,0,0,0,6,-2,98.24,0,0.866,2.1,91.34,-1,900,N/A
2015,1,3,1,0,0,0,0,0,0,0,6,-2,104.1,0,0.866,2,89.3,-1,900,N/A
2015,1,3,1,30,0,0,0,0,0,0,7,-2,110.09,0,0.866,2.1,89.29,-1,900,N/A
2015,1,3,2,0,0,0,0,0,0,0,6,-2,116.17,0,0.866,2.2,93.51,-2,900,N/A
2015,1,3,2,30,0,0,0,0,0,0,6,-2,122.33,0,0.866,2.1,93.48,-2,900,N/A
2015,1,3,3,0,0,0,0,0,0,0,6,-3,128.54,0,0.866,2.1,91.6,-2,900,N/A
2015,1,3,3,30,0,0,0,0,0,0,7,-3,134.78,0,0.866,2,91.57,-2,900,N/A
2015,1,3,4,0,0,0,0,0,0,0,7,-3,141.02,0,0.866,1.9,90.68,-2,900,N/A
2015,1,3,4,30,0,0,0,0,0,0,8,-3,147.21,0,0.866,2,90.67,-2,900,N/A
2015,1,3,5,0,0,0,0,0,0,0,4,-3,153.29,0,0.866,2.3,90.02,-2,900,N/A
2015,1,3,5,30,0,0,0,0,0,0,4,-3,159.12,0,0.866,2.3,90,-2,900,N/A
2015,1,3,6,0,0,0,0,0,0,0,4,-3,164.38,0,0.866,2.3,89.23,-2,900,N/A
2015,1,3,6,30,0,0,0,0,0,0,4,-3,168.24,0,0.866,2.2,89.2,-2,890,N/A
2015,1,3,7,0,0,0,0,0,0,0,4,-3,169.07,0,0.866,2.2,88.34,-2,890,N/A
2015,1,3,7,30,0,0,0,0,0,0,1,-3,166.31,0,0.866,2,88.3,-2,890,N/A
2015,1,3,8,0,0,0,0,0,0,0,1,-3,161.51,0,0.866,1.9,94.42,-3,890,N/A
2015,1,3,8,30,0,0,0,0,0,0,1,-3,155.87,0,0.866,1.7,94.37,-3,890,N/A
2015,1,3,9,0,0,0,0,0,0,0,4,-3,149.88,0,0.866,1.6,93.28,-3,890,N/A
2015,1,3,9,30,0,0,0,0,0,0,4,-3,143.72,0,0.866,2,93.25,-3,890,N/A
2015,1,3,10,0,0,0,0,0,0,0,4,-4,137.5,0,0.866,2.4,92.04,-3,890,N/A
2015,1,3,10,30,0,0,0,0,0,0,4,-4,131.25,0,0.866,2.5,92.01,-3,890,N/A
2015,1,3,11,0,0,0,0,0,0,0,4,-4,125.03,0,0.866,2.7,90.9,-3,890,N/A
2015,1,3,11,30,0,0,0,0,0,0,1,-4,118.84,0,0.866,2.7,90.9,-3,890,N/A
2015,1,3,12,0,0,0,0,0,0,0,1,-4,112.72,0,0.866,2.8,89.68,-3,890,N/A
2015,1,3,12,30,0,0,0,0,0,0,1,-4,106.68,0,0.866,2.9,89.68,-3,890,N/A
2015,1,3,13,0,0,0,0,0,0,0,1,-4,100.76,0,0.866,3.1,88.14,-3,890,N/A
2015,1,3,13,30,0,0,0,0,0,0,1,-4,94.98,0,0.866,3.4,88.15,-3,890,N/A
2015,1,3,14,0,0,0,0,0,0,0,0,-4,89.37,0,0.866,3.7,89.43,-3,890,N/A
2015,1,3,14,30,28,0,28,37,407,79,4,-4,83.99,4,0.866,4.2,83.06,-2,890,N/A
2015,1,3,15,0,61,0,61,57,582,170,4,-3,78.86,4,0.866,4.8,82.07,-1,890,N/A
2015,1,3,15,30,95,0,95,73,695,263,4,-3,74.06,0,0.866,5.1,76.31,0,890,N/A
2015,1,3,16,0,126,10,130,85,765,351,4,-2,69.66,0,0.866,5.4,81.05,0,890,N/A
2015,1,3,16,30,148,10,152,95,818,431,4,-2,65.73,0,0.866,5.6,75.38,0,890,N/A
2015,1,3,17,0,185,30,199,100,864,500,4,-2,62.37,0,0.866,5.9,73.46,1,890,N/A
2015,1,3,17,30,231,241,352,105,890,555,7,-2,59.67,0,0.866,6.2,73.43,2,890,N/A
2015,1,3,18,0,234,332,411,112,899,593,7,-2,57.73,0,0.866,6.5,67.71,3,890,N/A
2015,1,3,18,30,228,401,449,114,907,613,7,-2,56.64,0,0.866,6.7,67.69,3,890,N/A
2015,1,3,19,0,105,929,619,105,929,619,1,-2,56.43,0,0.866,6.9,61.31,4,890,N/A
2015,1,3,19,30,182,547,479,104,923,605,7,-2,57.13,0,0.866,6.8,61.32,4,890,N/A
2015,1,3,20,0,93,928,576,93,928,576,0,-2,58.69,0,0.866,6.8,57.39,5,890,N/A
2015,1,3,20,30,119,678,448,89,909,530,8,-2,61.05,0,0.866,6.4,57.42,5,890,N/A
2015,1,3,21,0,83,883,469,83,883,469,0,-2,64.12,0,0.866,6.1,59.24,5,890,N/A
2015,1,3,21,30,76,844,395,76,844,395,0,-2,67.8,0,0.866,5.3,63.56,4,890,N/A
2015,1,3,22,0,67,788,310,67,788,310,0,-1,72,0,0.866,4.6,66.85,4,890,N/A
2015,1,3,22,30,56,703,218,56,703,218,0,-1,76.63,0,0.866,3.8,77.06,2,890,N/A
2015,1,3,23,0,40,576,124,40,576,124,0,-1,81.61,0,0.866,3,80.61,1,900,N/A
2015,1,3,23,30,20,330,38,20,330,38,0,-1,86.88,0,0.866,2.7,86.72,0,900,N/A
2015,1,4,0,0,0,0,0,0,0,0,0,-3,92.4,0,0.866,2.5,79.78,-1,900,N/A
2015,1,4,0,30,0,0,0,0,0,0,1,-3,98.1,0,0.866,2.4,79.85,-1,900,N/A
2015,1,4,1,0,0,0,0,0,0,0,0,-3,103.96,0,0.866,2.3,83.24,-1,900,N/A
2015,1,4,1,30,0,0,0,0,0,0,0,-3,109.95,0,0.866,2.2,83.3,-1,900,N/A
2015,1,4,2,0,0,0,0,0,0,0,0,-3,116.03,0,0.866,2.2,87.67,-2,900,N/A
2015,1,4,2,30,0,0,0,0,0,0,0,-3,122.19,0,0.866,2.2,87.74,-2,900,N/A
2015,1,4,3,0,0,0,0,0,0,0,0,-3,128.41,0,0.866,2.3,86.71,-2,900,N/A
2015,1,4,3,30,0,0,0,0,0,0,0,-3,134.64,0,0.866,2.5,86.77,-2,900,N/A
2015,1,4,4,0,0,0,0,0,0,0,0,-3,140.88,0,0.866,2.7,86.51,-2,900,N/A
2015,1,4,4,30,0,0,0,0,0,0,0,-3,147.07,0,0.866,3.1,86.57,-2,900,N/A
2015,1,4,5,0,0,0,0,0,0,0,1,-4,153.15,0,0.866,3.5,86.05,-2,900,N/A
2015,1,4,5,30,0,0,0,0,0,0,0,-4,158.98,0,0.866,3.8,86.1,-2,900,N/A
2015,1,4,6,0,0,0,0,0,0,0,0,-4,164.23,0,0.866,4.1,83.44,-2,910,N/A
2015,1,4,6,30,0,0,0,0,0,0,4,-4,168.1,0,0.866,4.2,83.49,-2,910,N/A
2015,1,4,7,0,0,0,0,0,0,0,4,-5,168.99,0,0.866,4.4,83.54,-3,910,N/A
2015,1,4,7,30,0,0,0,0,0,0,1,-5,166.29,0,0.866,4.3,83.59,-3,910,N/A
2015,1,4,8,0,0,0,0,0,0,0,4,-6,161.53,0,0.866,4.3,80.53,-4,910,N/A
2015,1,4,8,30,0,0,0,0,0,0,0,-6,155.91,0,0.866,4.1,80.56,-4,910,N/A
2015,1,4,9,0,0,0,0,0,0,0,0,-8,149.93,0,0.866,4,76.85,-5,910,N/A
2015,1,4,9,30,0,0,0,0,0,0,0,-8,143.77,0,0.866,3.9,76.87,-5,910,N/A
2015,1,4,10,0,0,0,0,0,0,0,0,-9,137.55,0,0.866,3.8,74.62,-6,910,N/A
2015,1,4,10,30,0,0,0,0,0,0,0,-9,131.31,0,0.866,3.7,74.65,-6,910,N/A
2015,1,4,11,0,0,0,0,0,0,0,0,-10,125.08,0,0.866,3.6,73.82,-7,910,N/A
2015,1,4,11,30,0,0,0,0,0,0,0,-10,118.89,0,0.866,3.6,73.86,-7,910,N/A
2015,1,4,12,0,0,0,0,0,0,0,0,-11,112.76,0,0.866,3.6,68.16,-7,910,N/A
2015,1,4,12,30,0,0,0,0,0,0,0,-11,106.72,0,0.866,3.5,68.2,-7,910,N/A
2015,1,4,13,0,0,0,0,0,0,0,0,-12,100.8,0,0.866,3.4,69.15,-8,910,N/A
2015,1,4,13,30,0,0,0,0,0,0,0,-12,95.01,0,0.866,3.4,64.04,-7,910,N/A
2015,1,4,14,0,0,0,0,0,0,0,0,-12,89.39,0,0.866,3.5,62.69,-7,910,N/A
2015,1,4,14,30,31,535,86,31,535,86,0,-12,84,0,0.866,3.6,58.09,-6,910,N/A
2015,1,4,15,0,45,709,182,45,709,182,0,-11,78.87,0,0.866,3.8,58.52,-5,910,N/A
2015,1,4,15,30,57,809,279,57,809,279,0,-11,74.06,0,0.866,3.6,54.29,-4,910,N/A
2015,1,4,16,0,65,875,369,65,875,369,0,-11,69.64,0,0.866,3.4,52.76,-4,910,N/A
2015,1,4,16,30,72,918,450,72,918,450,0,-11,65.7,0,0.866,3,48.99,-3,910,N/A
2015,1,4,17,0,78,947,518,78,947,518,0,-10,62.32,0,0.866,2.6,52.66,-2,910,N/A
2015,1,4,17,30,82,967,571,82,967,571,0,-10,59.61,0,0.866,2,48.92,-1,910,N/A
2015,1,4,18,0,82,984,609,82,984,609,0,-9,57.66,0,0.866,1.5,49.36,0,910,N/A
2015,1,4,18,30,84,991,630,84,991,630,0,-9,56.55,0,0.866,1,49.34,0,910,N/A
2015,1,4,19,0,84,992,634,84,992,634,0,-8,56.33,0,0.866,0.6,52.23,0,910,N/A
2015,1,4,19,30,83,988,621,83,988,621,0,-8,57.01,0,0.866,1.1,52.21,0,910,N/A
2015,1,4,20,0,80,979,591,80,979,591,0,-7,58.56,0,0.866,1.6,52.29,1,910,N/A
2015,1,4,20,30,77,963,545,77,963,545,0,-7,60.91,0,0.866,1.8,52.28,1,910,N/A
2015,1,4,21,0,72,938,484,72,938,484,0,-6,63.97,0,0.866,2.1,56.58,1,910,N/A
2015,1,4,21,30,66,902,410,66,902,410,0,-6,67.65,0,0.866,2,56.58,1,910,N/A
2015,1,4,22,0,59,849,324,59,849,324,0,-5,71.85,0,0.866,1.9,59.93,1,910,N/A
2015,1,4,22,30,50,769,230,50,769,230,0,-5,76.48,0,0.866,1.5,64.43,0,910,N/A
2015,1,4,23,0,37,639,132,37,639,132,0,-6,81.46,0,0.866,1.2,71.51,-2,910,N/A
2015,1,4,23,30,20,402,43,20,402,43,0,-6,86.74,0,0.866,1.4,71.51,-2,910,N/A
2015,1,5,0,0,0,0,0,0,0,0,0,-7,92.25,0,0.191,1.6,69.06,-3,910,N/A
2015,1,5,0,30,0,0,0,0,0,0,0,-7,97.96,0,0.191,1.8,69.07,-3,910,N/A
2015,1,5,1,0,0,0,0,0,0,0,0,-8,103.82,0,0.191,2.1,72.84,-4,910,N/A
2015,1,5,1,30,0,0,0,0,0,0,0,-8,109.81,0,0.191,2.2,72.85,-4,910,N/A
2015,1,5,2,0,0,0,0,0,0,0,0,-8,115.89,0,0.191,2.4,71.69,-4,910,N/A
2015,1,5,2,30,0,0,0,0,0,0,0,-8,122.05,0,0.191,2.3,71.7,-4,910,N/A
2015,1,5,3,0,0,0,0,0,0,0,0,-8,128.27,0,0.191,2.2,70.82,-4,910,N/A
2015,1,5,3,30,0,0,0,0,0,0,0,-8,134.51,0,0.191,2.3,70.82,-4,910,N/A
2015,1,5,4,0,0,0,0,0,0,0,0,-8,140.74,0,0.191,2.4,75.51,-5,910,N/A
2015,1,5,4,30,0,0,0,0,0,0,0,-8,146.93,0,0.191,2.5,75.51,-5,910,N/A
2015,1,5,5,0,0,0,0,0,0,0,0,-8,153.01,0,0.191,2.7,74.56,-5,910,N/A
2015,1,5,5,30,0,0,0,0,0,0,0,-8,158.83,0,0.191,2.8,74.56,-5,910,N/A
2015,1,5,6,0,0,0,0,0,0,0,0,-8,164.09,0,0.191,3,73.87,-5,910,N/A
2015,1,5,6,30,0,0,0,0,0,0,0,-8,167.96,0,0.191,3,73.88,-5,910,N/A
2015,1,5,7,0,0,0,0,0,0,0,0,-9,168.9,0,0.191,3.1,73.5,-5,910,N/A
2015,1,5,7,30,0,0,0,0,0,0,0,-9,166.27,0,0.191,3.2,73.5,-5,910,N/A
2015,1,5,8,0,0,0,0,0,0,0,0,-9,161.54,0,0.191,3.3,78.96,-6,910,N/A
2015,1,5,8,30,0,0,0,0,0,0,0,-9,155.94,0,0.191,3.3,78.94,-6,910,N/A
2015,1,5,9,0,0,0,0,0,0,0,0,-9,149.97,0,0.191,3.4,79.14,-6,910,N/A
2015,1,5,9,30,0,0,0,0,0,0,0,-9,143.82,0,0.191,3.3,79.1,-6,910,N/A
2015,1,5,10,0,0,0,0,0,0,0,0,-8,137.6,0,0.191,3.3,79.67,-6,910,N/A
2015,1,5,10,30,0,0,0,0,0,0,0,-8,131.35,0,0.191,3.2,79.64,-6,910,N/A
2015,1,5,11,0,0,0,0,0,0,0,0,-8,125.12,0,0.191,3.1,80.52,-6,910,N/A
2015,1,5,11,30,0,0,0,0,0,0,0,-8,118.93,0,0.191,2.9,80.52,-6,910,N/A
2015,1,5,12,0,0,0,0,0,0,0,0,-8,112.8,0,0.191,2.7,81.37,-6,910,N/A
2015,1,5,12,30,0,0,0,0,0,0,0,-8,106.76,0,0.191,2.3,81.39,-6,910,N/A
2015,1,5,13,0,0,0,0,0,0,0,0,-8,100.83,0,0.191,2,82.01,-6,910,N/A
2015,1,5,13,30,0,0,0,0,0,0,0,-8,95.03,0,0.191,2.3,76.03,-5,910,N/A
2015,1,5,14,0,0,0,0,0,0,0,0,-8,89.41,0,0.191,2.6,79.05,-5,910,N/A
2015,1,5,14,30,28,531,83,28,531,83,0,-8,84.01,0,0.191,3.1,68.05,-3,910,N/A
2015,1,5,15,0,40,708,176,40,708,176,0,-6,78.87,0,0.191,3.6,71.42,-2,910,N/A
2015,1,5,15,30,48,809,270,48,809,270,0,-6,74.05,0,0.191,4.2,61.68,-1,910,N/A
2015,1,5,16,0,53,878,358,53,878,358,0,-5,69.62,0,0.191,4.9,63.38,0,910,N/A
2015,1,5,16,30,57,922,437,57,922,437,0,-5,65.66,0,0.191,5.1,58.95,1,910,N/A
2015,1,5,17,0,59,955,503,59,955,503,0,-4,62.27,0,0.191,5.4,59.87,3,910,N/A
2015,1,5,17,30,61,975,556,61,975,556,0,-4,59.54,0,0.191,5.5,55.75,4,910,N/A
2015,1,5,18,0,64,987,593,64,987,593,0,-3,57.57,0,0.191,5.6,52.13,6,910,N/A
2015,1,5,18,30,65,994,614,65,994,614,0,-3,56.45,0,0.191,5.5,48.63,7,910,N/A
2015,1,5,19,0,64,997,619,64,997,619,0,-2,56.21,0,0.191,5.5,48.68,8,910,N/A
2015,1,5,19,30,64,993,607,64,993,607,0,-2,56.88,0,0.191,5.4,48.65,8,910,N/A
2015,1,5,20,0,62,985,578,62,985,578,0,-1,58.42,0,0.191,5.4,48.3,9,910,N/A
2015,1,5,20,30,60,969,533,60,969,533,0,-1,60.77,0,0.191,4.9,48.29,9,910,N/A
2015,1,5,21,0,56,947,474,56,947,474,0,0,63.83,0,0.191,4.5,52.7,9,910,N/A
2015,1,5,21,30,53,912,402,53,912,402,0,0,67.5,0,0.191,3.9,56.37,8,910,N/A
2015,1,5,22,0,48,861,318,48,861,318,0,0,71.7,0,0.191,3.4,64.12,7,910,N/A
2015,1,5,22,30,42,784,227,42,784,227,0,0,76.33,0,0.191,3.4,73.57,5,910,N/A
2015,1,5,23,0,33,658,132,33,658,132,0,0,81.31,0,0.191,3.5,73.02,4,910,N/A
2015,1,5,23,30,19,428,44,19,428,44,0,0,86.59,0,0.191,3.7,78.35,3,910,N/A
2015,1,6,0,0,0,0,0,0,0,0,0,-1,92.1,0,0.191,3.9,73.66,3,910,N/A
2015,1,6,0,30,0,0,0,0,0,0,0,-1,97.81,0,0.191,4,79.09,2,910,N/A
2015,1,6,1,0,0,0,0,0,0,0,0,-1,103.67,0,0.191,4.1,75.27,2,910,N/A
2015,1,6,1,30,0,0,0,0,0,0,0,-1,109.66,0,0.191,4.1,75.27,2,910,N/A
2015,1,6,2,0,0,0,0,0,0,0,0,-2,115.75,0,0.191,4.2,71.8,2,910,N/A
2015,1,6,2,30,0,0,0,0,0,0,0,-2,121.91,0,0.191,4.3,71.79,2,910,N/A
2015,1,6,3,0,0,0,0,0,0,0,0,-3,128.12,0,0.191,4.5,69.42,2,910,N/A
2015,1,6,3,30,0,0,0,0,0,0,0,-3,134.36,0,0.191,4.4,69.41,2,910,N/A
2015,1,6,4,0,0,0,0,0,0,0,0,-3,140.6,0,0.191,4.4,67.87,2,910,N/A
2015,1,6,4,30,0,0,0,0,0,0,0,-3,146.79,0,0.191,4.3,72.9,1,910,N/A
2015,1,6,5,0,0,0,0,0,0,0,0,-3,152.86,0,0.191,4.3,71.42,1,910,N/A
2015,1,6,5,30,0,0,0,0,0,0,0,-3,158.68,0,0.191,4.1,71.41,1,910,N/A
